execution_times,loss_values,loss_val_values,converged,steps
75.07560992240906,100.00117849893779,100.00213460463388,True,34
90.48052382469177,100.00039510099664,10.361447652226172,True,44
89.63918948173523,100.00117454238864,34.36121497501724,True,41
95.53100252151489,100.00081525865245,9.304786007200702,True,45
73.63598346710205,100.00078646353003,100.00502669998365,True,35
76.5216064453125,100.00196367939084,100.00669181382638,True,36
55.159560203552246,100.00363718598281,100.00626272352712,True,25
89.5614697933197,100.00121403222474,9.871938233174696,True,45
63.51692461967468,100.00078470142437,100.00189328213659,True,31
58.06173753738403,100.00207507838942,100.00993998670401,True,28
69.07305574417114,100.00078769898991,100.00584733046,True,34
85.32697224617004,100.000401794337,21.680214537744725,True,43
52.68318724632263,100.00404608812744,100.01151750468838,True,25
71.8295590877533,100.00078795114597,100.00223321697234,True,36
65.58701801300049,100.0003935703998,100.0020295932726,True,33
54.768487215042114,100.00293924075767,100.00623072298583,True,27
70.8972716331482,100.00078696740361,100.00416502549064,True,36
41.57209849357605,100.01730981800705,100.02361709073926,True,19
64.59441041946411,100.00274938519433,100.00373972995581,True,32
69.80322122573853,100.00118111637107,100.0049192246699,True,36
