index,label,set
25251,3,train
12260,0,train
11690,4,train
3671,2,train
4916,3,train
19400,3,train
20750,0,train
1897,3,train
16745,3,train
28432,2,train
21454,1,train
1151,4,train
25075,2,train
17727,1,train
25883,2,train
6519,0,train
20980,1,train
6852,1,train
22461,1,train
25385,2,train
29149,3,train
21555,2,train
4882,2,train
21344,2,train
7186,3,train
17947,1,train
12655,2,train
20571,0,train
22988,2,train
24149,0,train
6535,1,train
21272,4,train
8413,0,train
21466,2,train
195,4,train
4803,1,train
1085,4,train
12272,1,train
27755,1,train
16707,4,train
5039,1,train
23321,4,train
10390,4,train
26493,4,train
7341,2,train
17482,0,train
6734,0,train
22957,2,train
27553,2,train
28297,3,train
28396,2,train
13362,2,train
13915,3,train
7374,3,train
16107,0,train
17277,0,train
25347,1,train
28378,0,train
12220,2,train
10178,3,train
11718,1,train
1010,4,train
19460,4,train
1420,0,train
17239,4,train
8654,3,train
25310,4,train
25551,2,train
28149,0,train
8103,1,train
14794,0,train
1435,3,train
22034,0,train
14013,2,train
12454,2,train
12875,4,train
16379,2,train
3509,0,train
24262,0,train
7807,2,train
14552,2,train
13775,0,train
15034,2,train
19304,0,train
19000,1,train
1125,3,train
7237,1,train
5762,1,train
145,1,train
23034,1,train
2156,2,train
17252,3,train
4821,4,train
6547,4,train
2008,1,train
12308,3,train
6397,1,train
7160,1,train
21297,3,train
17971,1,train
15889,0,train
2734,1,train
20730,2,train
5978,0,train
24673,1,train
11954,2,train
5981,0,train
9395,2,train
28238,2,train
4826,3,train
10415,4,train
22728,3,train
9113,3,train
10170,0,train
4907,3,train
16352,2,train
25881,4,train
4782,4,train
25469,3,train
5952,1,train
29003,3,train
8421,0,train
7791,0,train
29256,0,train
14043,4,train
29553,0,train
13413,1,train
3400,4,train
6988,1,train
16642,3,train
22723,2,train
2517,2,train
25168,2,train
22362,1,train
3556,3,train
13238,4,train
28078,3,train
18403,4,train
29395,3,train
12815,2,train
28443,1,train
29057,2,train
15629,4,train
8815,4,train
18763,3,train
29571,0,train
21278,3,train
13764,0,train
26299,0,train
11962,1,train
17969,0,train
28981,2,train
25736,3,train
7931,4,train
10463,3,train
276,4,train
21338,0,train
14213,3,train
5993,1,train
10907,2,train
19993,1,train
21379,2,train
9706,2,train
14326,3,train
9597,3,train
29770,4,train
18797,2,train
3864,3,train
13517,1,train
26805,4,train
88,4,train
9031,4,train
6128,2,train
3349,0,train
8512,0,train
22834,3,train
1048,0,train
22227,3,train
20436,2,train
7718,4,train
5593,1,train
24904,2,train
24669,2,train
17115,1,train
12873,1,train
15854,4,train
9592,2,train
22004,0,train
6536,4,train
19249,3,train
4521,2,train
28801,2,train
2813,2,train
28602,2,train
7029,1,train
7705,0,train
18985,2,train
1246,4,train
14259,3,train
3727,1,train
716,3,train
5857,4,train
19090,2,train
21750,4,train
21625,1,train
4204,1,train
18735,1,train
27442,2,train
13142,2,train
21346,4,train
7386,3,train
16912,0,train
8321,2,train
8033,1,train
20409,2,train
18784,2,train
17123,3,train
12191,4,train
28627,0,train
12105,3,train
15406,3,train
19895,2,train
27746,2,train
22164,0,train
14524,2,train
29831,1,train
26283,1,train
28792,2,train
8179,1,train
6651,4,train
6119,3,train
5727,4,train
22231,2,train
11691,0,train
9969,3,train
26462,1,train
19326,1,train
9246,3,train
5260,0,train
25914,4,train
22311,2,train
6252,1,train
13135,1,train
25151,1,train
15368,1,train
26266,4,train
10105,1,train
3947,1,train
28107,4,train
2926,2,train
25541,3,train
12631,1,train
24287,1,train
28375,0,train
14291,3,train
7457,0,train
12132,4,train
24968,2,train
807,1,train
1544,3,train
18358,1,train
16272,3,train
22259,3,train
18803,1,train
7212,0,train
26399,0,train
22393,4,train
14969,2,train
1119,3,train
6558,4,train
20064,3,train
8612,3,train
2621,2,train
19780,0,train
6143,4,train
25870,4,train
5420,0,train
23347,0,train
19764,2,train
28350,1,train
5324,0,train
19383,4,train
11335,3,train
28442,0,train
19813,0,train
2260,3,train
6426,3,train
25481,0,train
27861,1,train
12676,3,train
2126,0,train
22895,1,train
22432,2,train
25927,4,train
16069,3,train
20475,4,train
20464,2,train
7736,4,train
23468,0,train
21983,3,train
2673,4,train
22677,0,train
3011,0,train
5469,1,train
11589,4,train
16501,0,train
27996,0,train
7294,2,train
16218,4,train
29172,2,train
25164,1,train
3475,1,train
14460,1,train
24984,3,train
20551,0,train
22407,3,train
22974,2,train
14453,3,train
12835,1,train
10212,4,train
8513,1,train
22307,1,train
7570,4,train
9441,2,train
16611,0,train
9529,2,train
20955,3,train
8356,0,train
10651,2,train
28929,2,train
7943,2,train
26639,0,train
25169,2,train
11108,2,train
512,1,train
14217,4,train
29292,0,train
10633,1,train
25493,0,train
28950,0,train
327,0,train
28097,3,train
19206,0,train
9330,1,train
9427,0,train
21008,1,train
8288,2,train
20250,4,train
22712,1,train
9668,1,train
29919,3,train
19152,0,train
9580,3,train
9129,1,train
26880,2,train
13051,1,train
23030,3,train
25147,3,train
15271,0,train
29431,3,train
20902,0,train
17178,1,train
9390,0,train
3829,3,train
19731,0,train
15697,4,train
26771,4,train
4415,0,train
21104,0,train
26464,3,train
17532,1,train
9607,0,train
29812,1,train
22383,2,train
27010,1,train
10108,2,train
17677,4,train
5935,4,train
5837,0,train
8518,1,train
29160,3,train
4440,4,train
5128,4,train
6668,0,train
19686,4,train
14676,2,train
19402,3,train
23219,0,train
21514,0,train
25460,3,train
26377,1,train
