index,label,set
7291,1,train
9488,1,train
8434,4,train
9845,0,train
25367,4,train
22819,2,train
26017,3,train
4108,2,train
26575,3,train
17576,0,train
6028,1,train
10851,1,train
22844,1,train
19103,1,train
8322,3,train
29451,3,train
2265,0,train
7245,4,train
18410,2,train
24211,0,train
21451,3,train
2715,3,train
24882,2,train
5245,3,train
29471,2,train
14131,4,train
26577,2,train
17118,3,train
2292,4,train
19670,3,train
29849,2,train
2101,2,train
29128,0,train
19912,2,train
10584,0,train
5073,3,train
27821,4,train
28452,4,train
8420,3,train
5345,0,train
28734,1,train
26394,0,train
6005,4,train
18223,2,train
21971,3,train
8868,0,train
10518,3,train
22525,3,train
5751,2,train
27754,0,train
2300,4,train
28801,2,train
16948,4,train
28982,2,train
11450,0,train
13845,0,train
28903,0,train
23995,1,train
11774,1,train
14919,3,train
12885,4,train
14723,1,train
18329,0,train
7161,4,train
4233,2,train
14708,3,train
15385,1,train
24199,2,train
27287,3,train
10582,1,train
24387,4,train
25654,2,train
27461,0,train
26549,0,train
20222,4,train
848,0,train
26113,3,train
28578,4,train
27784,1,train
5913,4,train
29881,1,train
5660,2,train
8669,0,train
6817,0,train
24247,3,train
11279,0,train
28157,4,train
5108,3,train
355,1,train
10615,4,train
20209,1,train
26022,3,train
11698,1,train
25253,4,train
7113,0,train
27240,1,train
29339,3,train
18775,3,train
9524,3,train
27673,1,train
2726,2,train
27021,0,train
13231,3,train
24301,1,train
29386,3,train
9893,4,train
2153,4,train
19169,1,train
11390,0,train
28499,1,train
1368,1,train
26031,3,train
16710,0,train
14523,2,train
1199,0,train
11528,2,train
13772,4,train
403,3,train
516,4,train
16230,0,train
20447,0,train
8827,4,train
14871,0,train
10993,4,train
13290,4,train
10267,0,train
19358,3,train
6447,3,train
11249,0,train
2464,1,train
11961,2,train
20873,2,train
15734,4,train
14615,3,train
10321,4,train
10059,3,train
18217,3,train
29989,4,train
24664,2,train
20178,1,train
25391,3,train
21330,2,train
21888,1,train
19259,3,train
29999,0,train
6722,3,train
9928,0,train
24104,2,train
12846,0,train
23680,1,train
27346,4,train
29680,1,train
11224,4,train
20366,1,train
3531,2,train
18336,2,train
4359,4,train
24406,3,train
17162,3,train
4323,4,train
12995,4,train
20419,2,train
9412,4,train
5707,3,train
24091,4,train
22267,1,train
27562,1,train
21370,4,train
112,0,train
17120,4,train
17877,3,train
27289,4,train
24400,1,train
12179,0,train
7575,2,train
25824,1,train
6966,1,train
18660,2,train
7056,0,train
27570,4,train
21968,0,train
14465,2,train
25482,0,train
10033,0,train
27814,4,train
12902,1,train
1791,2,train
23673,1,train
16742,3,train
19841,4,train
19031,1,train
5492,4,train
676,2,train
25458,0,train
20920,4,train
28180,2,train
21919,2,train
18510,0,train
14856,4,train
14311,2,train
6555,3,train
15528,4,train
582,3,train
28047,4,train
9252,2,train
4044,3,train
16610,3,train
25644,4,train
5826,4,train
13810,3,train
4598,4,train
28580,3,train
2600,3,train
5517,3,train
7002,2,train
6507,2,train
20092,3,train
14457,3,train
21194,3,train
18172,3,train
29177,3,train
4445,4,train
25640,1,train
17702,2,train
25698,4,train
26173,0,train
27816,4,train
13074,1,train
46,1,train
14380,2,train
27245,4,train
5494,4,train
26813,1,train
11306,1,train
21507,0,train
4827,1,train
27514,0,train
9290,2,train
17940,1,train
2069,3,train
7729,2,train
27293,3,train
26491,3,train
1264,2,train
15559,2,train
24302,0,train
27224,2,train
6084,1,train
6010,2,train
16416,1,train
2197,4,train
7421,0,train
2973,4,train
21324,3,train
4557,0,train
21188,0,train
19526,4,train
26102,1,train
918,2,train
4304,3,train
6068,1,train
1,0,train
2574,3,train
28390,3,train
28263,4,train
15082,2,train
21814,1,train
16064,1,train
29450,1,train
21150,3,train
4769,1,train
3521,3,train
1475,1,train
19704,1,train
25492,3,train
3533,1,train
24506,4,train
17587,3,train
10444,3,train
256,2,train
16496,1,train
18100,0,train
28178,3,train
7301,2,train
28128,2,train
27322,0,train
485,2,train
19017,0,train
1069,0,train
11566,0,train
19340,2,train
20208,1,train
13544,3,train
19575,2,train
23384,2,train
16068,4,train
11218,0,train
9182,1,train
19586,3,train
15058,0,train
28551,0,train
4022,1,train
16224,0,train
5530,4,train
11354,2,train
18095,2,train
27538,3,train
14549,2,train
23358,3,train
2027,2,train
2963,2,train
29691,2,train
3190,0,train
8221,1,train
8175,2,train
28513,0,train
9612,1,train
12386,0,train
9340,4,train
8214,1,train
17176,1,train
20908,0,train
6213,1,train
1000,2,train
15852,4,train
15106,3,train
17317,3,train
17930,0,train
6142,0,train
20428,3,train
3725,0,train
23684,2,train
4682,3,train
27499,2,train
18671,3,train
4639,1,train
19509,3,train
14853,3,train
22506,1,train
20529,0,train
18645,2,train
19391,1,train
27628,4,train
1038,2,train
10781,3,train
29058,1,train
15653,0,train
29016,2,train
28745,3,train
20083,3,train
27772,0,train
3739,1,train
16487,2,train
23982,2,train
12667,3,train
20354,1,train
3955,1,train
5050,0,train
18884,4,train
14112,4,train
24869,3,train
17921,2,train
13656,3,train
16866,3,train
9509,0,train
14310,2,train
26318,3,train
6314,0,train
18901,4,train
10809,0,train
5749,2,train
18213,2,train
16449,3,train
9398,2,train
7197,4,train
26204,2,train
27576,0,train
19159,2,train
15542,0,train
8133,1,train
17706,1,train
20245,3,train
15461,1,train
26643,1,train
14104,3,train
7689,1,train
6868,4,train
13802,1,train
13202,1,train
27014,3,train
1780,4,train
14296,4,train
29900,1,train
6354,2,train
12219,1,train
2124,2,train
24453,2,train
14003,4,train
24305,2,train
17059,3,train
11040,3,train
15213,3,train
18409,1,train
16563,2,train
24,3,train
21393,2,train
18075,1,train
27714,4,train
17560,1,train
16937,0,train
21776,4,train
23724,3,train
5416,3,train
8005,1,train
22217,2,train
21686,4,train
6980,3,train
19028,2,train
27124,1,train
29535,2,train
12785,4,train
25138,1,train
29628,1,train
5317,2,train
12537,0,train
6825,3,train
22791,4,train
20208,1,train
4412,3,train
23987,0,train
26007,4,train
5214,4,train
20332,4,train
23352,4,train
5209,3,train
10102,3,train
3478,4,train
2562,3,train
24878,3,train
12061,1,train
7411,1,train
9153,2,train
26027,4,train
792,1,train
26951,3,train
29440,4,train
10307,3,train
24435,4,train
20867,1,train
27107,4,train
7871,3,train
2686,0,train
21106,4,train
11333,1,train
17332,1,train
18094,4,train
11136,4,train
4026,4,train
8300,3,train
28995,0,train
14097,1,train
1602,4,train
26636,3,train
28765,3,train
16261,3,train
14458,4,train
8564,2,train
27297,0,train
6809,3,train
27534,1,train
24839,0,train
23509,2,train
24606,1,train
25546,4,train
698,4,train
27168,2,train
20883,1,train
27975,0,train
12761,1,train
16063,2,train
21922,1,train
15183,4,train
22894,4,train
20710,4,train
2901,4,train
10465,3,train
1130,4,train
14065,2,train
10114,1,train
24773,3,train
25749,2,train
29074,4,train
27712,0,train
19892,1,train
4035,0,train
15146,4,train
25070,0,train
12244,0,train
4622,0,train
21808,2,train
26186,1,train
8449,4,train
21313,1,train
28682,0,train
9824,1,train
10044,3,train
7784,2,train
6305,1,train
6176,0,train
28317,3,train
5462,0,train
21122,4,train
3867,2,train
21662,4,train
17593,3,train
26228,2,train
29679,1,train
14477,4,train
2809,4,train
23208,2,train
23177,1,train
17883,3,train
12799,0,train
24806,2,train
19325,4,train
13099,3,train
20285,0,train
3319,2,train
26014,0,train
10347,1,train
19204,4,train
16191,1,train
7075,1,train
12944,1,train
1218,3,train
355,1,train
9953,3,train
5100,0,train
23572,0,train
5090,4,train
7591,2,train
19039,0,train
16994,3,train
186,3,train
1393,1,train
9620,1,train
17709,3,train
1322,4,train
21190,2,train
27312,0,train
26925,2,train
28850,1,train
631,2,train
13030,1,train
18352,1,train
19937,1,train
4283,2,train
3750,4,train
24455,3,train
11730,3,train
6694,2,train
11832,0,train
7462,3,train
3379,0,train
830,1,train
25102,4,train
28796,1,train
8775,3,train
26975,4,train
2843,2,train
29188,3,train
17020,4,train
23290,4,train
23364,4,train
18871,1,train
21751,3,train
22710,2,train
7453,0,train
1019,4,train
21272,4,train
