index,label,set
26783,1,train
18722,1,train
21798,4,train
12559,2,train
13479,3,train
897,0,train
21195,4,train
17042,4,train
11037,0,train
25263,3,train
996,4,train
4626,2,train
21891,4,train
13441,3,train
20924,0,train
26490,1,train
12963,0,train
5081,4,train
4584,1,train
23471,1,train
24279,2,train
27537,4,train
17866,4,train
28741,1,train
11634,3,train
11588,1,train
17889,2,train
1199,0,train
22458,3,train
13783,0,train
11367,2,train
17274,4,train
4742,2,train
25241,1,train
3093,2,train
957,2,train
103,0,train
2192,0,train
16560,1,train
8010,4,train
25740,2,train
5619,1,train
11369,4,train
26097,1,train
23989,3,train
1937,1,train
28274,0,train
18104,3,train
20608,1,train
17207,2,train
14552,2,train
25291,1,train
2315,1,train
28027,3,train
17680,1,train
8140,1,train
1905,2,train
28277,1,train
14258,0,train
25436,4,train
16617,2,train
17899,1,train
15147,2,train
13186,4,train
19346,3,train
591,1,train
1270,3,train
24949,0,train
18971,4,train
7817,3,train
4259,0,train
14326,3,train
354,4,train
21874,1,train
20149,1,train
29269,1,train
20637,2,train
14940,1,train
19128,0,train
18351,1,train
4091,4,train
28084,2,train
15156,4,train
18996,3,train
7769,3,train
21311,4,train
12952,0,train
14377,3,train
12241,4,train
19827,4,train
5627,0,train
10129,3,train
26472,1,train
22723,2,train
6469,0,train
14642,1,train
19651,0,train
26272,1,train
24920,3,train
13025,0,train
15644,3,train
2234,2,train
21734,3,train
10402,2,train
8439,4,train
19382,1,train
7831,2,train
9832,4,train
19708,1,train
18118,3,train
17065,2,train
11713,1,train
7001,3,train
23491,2,train
9156,1,train
178,2,train
18756,1,train
16462,3,train
26951,3,train
6717,4,train
27229,3,train
24466,1,train
1902,4,train
8333,4,train
17331,0,train
3412,1,train
3830,2,train
10797,4,train
8808,2,train
18368,4,train
17564,1,train
13677,4,train
14091,2,train
1729,1,train
4547,0,train
7762,0,train
24431,4,train
20146,4,train
8301,2,train
12690,3,train
13559,3,train
16174,3,train
497,1,train
9576,0,train
18766,3,train
2444,0,train
1742,3,train
17946,0,train
10388,2,train
10175,1,train
13203,0,train
19694,2,train
29282,3,train
10343,2,train
20423,0,train
24226,4,train
2870,4,train
591,1,train
26366,0,train
21533,0,train
8203,2,train
5903,0,train
8685,4,train
9395,2,train
2317,0,train
959,4,train
22847,0,train
953,1,train
14929,3,train
28149,0,train
24411,4,train
14956,3,train
924,2,train
11568,0,train
24450,0,train
21186,2,train
9588,2,train
12216,0,train
11302,2,train
3656,2,train
15016,4,train
13709,1,train
29674,3,train
13532,2,train
17201,3,train
7089,2,train
21096,2,train
8997,4,train
9301,1,train
26003,4,train
23210,2,train
13585,1,train
23158,0,train
21379,2,train
9664,4,train
18552,1,train
11001,4,train
4544,3,train
10686,2,train
2793,0,train
16138,4,train
9326,1,train
25675,4,train
4780,2,train
13726,1,train
24928,2,train
29169,2,train
8553,1,train
13935,2,train
26656,4,train
23280,1,train
19870,3,train
11143,4,train
23577,1,train
25341,1,train
13099,3,train
9113,3,train
28291,3,train
17685,0,train
27087,3,train
503,3,train
27795,1,train
10147,4,train
4290,2,train
10549,4,train
27424,4,train
13275,2,train
10568,0,train
1387,1,train
5764,2,train
5052,3,train
7038,4,train
24929,3,train
17838,2,train
22191,0,train
9950,4,train
20174,1,train
29707,0,train
16014,0,train
1495,2,train
10703,0,train
15162,0,train
27469,2,train
27619,4,train
28307,4,train
24823,1,train
13449,0,train
6570,2,train
8477,2,train
16407,3,train
17006,2,train
18756,1,train
8655,1,train
10052,0,train
12479,2,train
5829,4,train
20878,2,train
20886,3,train
10162,0,train
15830,1,train
11905,1,train
9188,4,train
10301,3,train
15707,4,train
7478,1,train
24062,3,train
345,1,train
9859,1,train
12475,2,train
20243,0,train
8070,1,train
22313,1,train
29584,3,train
14634,4,train
24925,0,train
3104,0,train
6689,3,train
2164,1,train
4053,2,train
19587,3,train
5040,1,train
17924,2,train
18298,4,train
13816,4,train
10349,3,train
25178,3,train
2468,3,train
25390,3,train
23276,4,train
26734,4,train
17369,2,train
13513,3,train
17338,0,train
9473,4,train
10597,4,train
275,1,train
16259,0,train
21934,4,train
17155,3,train
13114,2,train
12035,0,train
25411,3,train
17736,1,train
8749,2,train
2241,4,train
23495,0,train
29344,4,train
6228,0,train
8572,0,train
4016,0,train
13510,1,train
5247,1,train
9611,4,train
16488,1,train
19542,2,train
13204,4,train
13891,2,train
23268,3,train
5631,4,train
22673,2,train
10224,3,train
1802,4,train
25892,2,train
10893,1,train
23789,4,train
28482,4,train
25814,4,train
24911,1,train
15085,2,train
13835,0,train
19288,2,train
13908,3,train
1705,2,train
1862,0,train
3244,1,train
10010,0,train
7792,0,train
15615,0,train
21904,0,train
7615,0,train
27371,2,train
2932,2,train
3265,2,train
7157,1,train
9016,3,train
28896,0,train
6721,2,train
27022,0,train
21837,0,train
9964,0,train
22897,3,train
18008,4,train
10137,3,train
17298,3,train
19358,3,train
16537,1,train
6650,2,train
11682,3,train
13085,0,train
24653,1,train
22264,1,train
17816,0,train
22103,0,train
2027,2,train
22503,2,train
29690,1,train
14566,1,train
9116,1,train
7628,4,train
20830,0,train
15808,1,train
10576,1,train
14475,1,train
24577,4,train
27410,3,train
29728,1,train
2717,2,train
17723,1,train
27157,2,train
20579,2,train
333,3,train
9398,2,train
13676,3,train
22859,2,train
18550,0,train
3694,0,train
25437,2,train
25196,2,train
17355,3,train
29322,3,train
17293,0,train
10297,1,train
2777,2,train
11969,2,train
7938,4,train
28782,3,train
18131,0,train
4418,4,train
26561,1,train
10971,2,train
23444,0,train
14392,2,train
8300,3,train
26759,4,train
24582,3,train
10179,3,train
24958,1,train
380,4,train
5740,0,train
19568,4,train
5076,2,train
8625,0,train
20646,4,train
9426,1,train
29950,1,train
27680,0,train
17560,1,train
23038,1,train
17851,0,train
13238,4,train
10081,2,train
19426,4,train
23851,2,train
19909,1,train
5274,2,train
8191,3,train
7986,1,train
8830,0,train
9619,1,train
8078,2,train
3694,0,train
28762,1,train
12252,1,train
4717,4,train
7265,2,train
1786,2,train
25722,4,train
760,3,train
16950,0,train
3967,0,train
21659,1,train
17246,3,train
19263,4,train
8840,3,train
16341,1,train
5192,0,train
6538,4,train
13262,3,train
10893,1,train
11732,3,train
10848,0,train
11162,2,train
24030,0,train
10853,3,train
16027,0,train
12885,4,train
28356,4,train
7310,0,train
20313,2,train
4616,1,train
4573,4,train
2703,4,train
9761,3,train
29345,4,train
22420,4,train
14454,2,train
22404,1,train
16266,2,train
11669,2,train
21228,2,train
7648,2,train
5845,1,train
15079,4,train
13674,4,train
21935,4,train
15460,4,train
27970,4,train
20254,3,train
3656,2,train
7859,3,train
3227,0,train
7945,0,train
157,1,train
23052,0,train
7127,1,train
29479,0,train
23944,1,train
17015,2,train
25072,4,train
2424,3,train
20698,4,train
28726,1,train
1736,4,train
28529,0,train
14620,2,train
16172,1,train
14043,4,train
17025,4,train
17086,2,train
8636,4,train
22091,2,train
19032,4,train
3396,3,train
16717,4,train
12894,0,train
6464,3,train
25915,0,train
9316,4,train
986,1,train
6472,1,train
10594,1,train
16441,4,train
282,4,train
22431,3,train
3885,2,train
29643,3,train
2431,0,train
3025,1,train
1670,4,train
26246,2,train
20167,1,train
3498,1,train
29599,2,train
7390,1,train
5459,1,train
20619,0,train
3446,1,train
24695,0,train
13607,4,train
11714,1,train
18279,4,train
10917,3,train
20231,0,train
24428,0,train
4469,3,train
10625,4,train
25739,0,train
25476,2,train
15016,4,train
12638,2,train
12906,4,train
1225,3,train
19244,3,train
26125,1,train
7111,3,train
26407,1,train
18273,0,train
16939,2,train
23000,2,train
18156,3,train
18182,0,train
17779,0,train
4230,4,train
20801,3,train
25737,4,train
28804,3,train
16557,3,train
23128,1,train
12152,2,train
1851,1,train
8219,0,train
23599,2,train
8636,4,train
11742,3,train
22615,1,train
27960,2,train
20321,2,train
1633,3,train
7461,2,train
4878,3,train
25767,3,train
496,2,train
11480,2,train
22984,1,train
1408,2,train
24401,2,train
29699,1,train
13642,1,train
3286,4,train
19822,1,train
11082,3,train
26748,4,train
3882,4,train
6812,2,train
24957,0,train
14765,2,train
4949,4,train
28360,0,train
28462,1,train
21367,1,train
17413,2,train
5996,4,train
16061,3,train
28967,3,train
16159,1,train
22370,1,train
28657,4,train
29207,0,train
13764,0,train
5138,4,train
5953,2,train
7202,3,train
3144,4,train
10561,1,train
16614,0,train
4767,0,train
22444,2,train
8186,4,train
21530,3,train
10396,1,train
8571,0,train
7884,4,train
20699,4,train
20828,2,train
20778,4,train
24318,3,train
12358,1,train
10930,1,train
8612,3,train
18794,0,train
28381,4,train
21832,3,train
15497,0,train
21294,4,train
16565,0,train
12553,0,train
15656,0,train
17152,1,train
23537,4,train
27795,1,train
25987,3,train
3377,2,train
6037,4,train
19485,0,train
5380,1,train
22702,2,train
14370,3,train
22156,4,train
6317,4,train
19200,1,train
17026,1,train
13899,0,train
28381,4,train
12434,3,train
17498,2,train
11128,3,train
16988,0,train
4690,1,train
15657,1,train
24821,3,train
2543,4,train
9316,4,train
19912,2,train
3943,1,train
20046,1,train
24754,2,train
8933,0,train
14828,2,train
20527,2,train
8871,1,train
12237,2,train
11100,1,train
11849,1,train
12632,0,train
8101,3,train
28835,0,train
2829,1,train
949,1,train
111,0,train
11806,4,train
10517,1,train
3192,1,train
29749,1,train
20443,4,train
6847,2,train
6810,0,train
19564,2,train
13770,4,train
14358,2,train
18588,3,train
19553,3,train
5972,4,train
21861,3,train
17784,2,train
21981,3,train
24395,0,train
