index,label,set
3847,1,train
25055,1,train
27834,4,train
4729,3,train
26816,3,train
23056,0,train
22318,4,train
14595,4,train
1326,2,train
12847,1,train
3810,4,train
5607,4,train
9522,3,train
10425,0,train
3469,3,train
8899,2,train
12229,3,train
15723,2,train
2519,4,train
29317,1,train
13153,1,train
2292,4,train
28866,4,train
2252,2,train
19337,4,train
21562,4,train
15948,1,train
4436,1,train
4511,0,train
2516,3,train
23701,1,train
12917,4,train
27286,1,train
10579,4,train
28620,4,train
12897,0,train
10999,1,train
11427,1,train
1360,4,train
27064,3,train
4862,1,train
2779,1,train
24219,3,train
13003,1,train
12758,0,train
8031,3,train
10391,3,train
16985,4,train
24361,0,train
11719,3,train
11956,0,train
16736,4,train
25087,0,train
814,2,train
12363,4,train
10879,1,train
28345,4,train
18775,3,train
27428,2,train
4328,0,train
3569,0,train
21488,0,train
24715,2,train
27345,0,train
15524,2,train
29751,0,train
18205,4,train
1618,3,train
21622,4,train
3818,1,train
24513,3,train
22213,2,train
16655,2,train
11092,1,train
28846,0,train
2862,2,train
27905,3,train
28131,0,train
29984,4,train
5555,1,train
1597,4,train
18962,1,train
23578,0,train
1943,0,train
13937,2,train
5898,4,train
10625,4,train
9709,3,train
12638,2,train
27669,0,train
1156,1,train
10937,4,train
14803,3,train
10004,3,train
8266,1,train
3800,3,train
8820,3,train
22356,0,train
10998,0,train
23834,2,train
8918,2,train
1496,3,train
18725,2,train
17284,4,train
9361,2,train
443,0,train
27521,2,train
10933,4,train
17921,2,train
26278,3,train
24999,1,train
13720,1,train
7951,2,train
16627,2,train
15309,0,train
22326,1,train
18778,3,train
14273,4,train
15772,1,train
4421,3,train
8428,2,train
3354,1,train
26581,3,train
8914,4,train
22341,4,train
17843,1,train
18603,0,train
17637,1,train
1457,1,train
25108,3,train
6560,0,train
17639,1,train
13677,4,train
14919,3,train
9886,4,train
15820,4,train
26942,4,train
5753,0,train
22016,0,train
7434,1,train
23192,3,train
578,2,train
20857,4,train
27241,4,train
26971,0,train
9699,0,train
26014,0,train
17504,0,train
17126,0,train
8953,4,train
6008,1,train
34,0,train
12159,0,train
24719,4,train
10658,2,train
10802,0,train
11854,0,train
14220,4,train
4168,3,train
14034,2,train
24490,3,train
18568,1,train
3178,1,train
23748,3,train
14878,0,train
17846,0,train
26421,4,train
2559,0,train
20781,4,train
16932,2,train
16135,2,train
11787,3,train
27943,4,train
3066,3,train
15057,4,train
12235,3,train
8449,4,train
27498,1,train
14912,4,train
7573,0,train
28381,4,train
25981,2,train
16409,1,train
2488,0,train
25463,4,train
13192,4,train
7335,0,train
3207,3,train
25147,3,train
13430,0,train
2908,3,train
3713,4,train
17784,2,train
27421,2,train
14438,3,train
14100,4,train
21365,1,train
5601,3,train
14154,3,train
12016,4,train
14123,1,train
11734,3,train
10403,4,train
22983,2,train
5168,0,train
25210,4,train
9871,1,train
24926,3,train
4849,3,train
6545,3,train
3914,1,train
29487,1,train
2160,4,train
15395,0,train
12360,1,train
2678,1,train
7014,3,train
19154,0,train
21930,0,train
29402,4,train
18708,1,train
22765,2,train
18047,4,train
5323,4,train
24880,0,train
6349,0,train
26015,0,train
15056,0,train
18891,0,train
14444,1,train
25442,2,train
24119,2,train
25297,4,train
19927,4,train
5759,3,train
5,2,train
10042,0,train
10286,0,train
10473,4,train
4950,3,train
26537,4,train
29410,1,train
24038,0,train
23580,0,train
16514,2,train
27669,0,train
27244,4,train
14819,4,train
25297,4,train
23116,2,train
25460,3,train
2908,3,train
17886,3,train
10304,4,train
16574,3,train
12758,0,train
2861,2,train
28359,0,train
1194,3,train
6376,0,train
13536,4,train
14492,0,train
27911,1,train
8049,0,train
14345,4,train
3403,3,train
25160,2,train
22438,3,train
4007,3,train
20571,0,train
5711,3,train
16684,4,train
16178,1,train
17203,1,train
17125,2,train
16296,3,train
3109,1,train
6942,0,train
897,0,train
11996,1,train
21357,4,train
1077,2,train
4427,1,train
16748,4,train
3271,1,train
1522,4,train
7606,0,train
9198,3,train
4247,3,train
25108,3,train
16261,3,train
7553,3,train
29847,1,train
19052,3,train
7722,3,train
6075,3,train
24461,1,train
14323,2,train
495,4,train
17259,3,train
24851,3,train
206,2,train
8656,0,train
9534,3,train
2873,4,train
29703,2,train
9549,1,train
9097,3,train
9857,2,train
27587,2,train
20707,4,train
19006,4,train
13408,3,train
19151,0,train
14253,3,train
28253,0,train
10479,4,train
16595,2,train
16310,2,train
598,2,train
10342,1,train
4430,2,train
21755,3,train
3245,2,train
7281,4,train
19029,3,train
25659,3,train
22455,0,train
22519,4,train
5266,1,train
29832,2,train
9192,2,train
27108,3,train
12156,1,train
18611,1,train
23619,4,train
13353,3,train
14199,3,train
27668,2,train
5837,0,train
17664,4,train
28886,2,train
27612,2,train
2480,0,train
13280,2,train
5349,1,train
29001,4,train
6861,1,train
20361,1,train
29472,2,train
27235,4,train
27311,0,train
4960,1,train
1116,2,train
1993,3,train
2098,1,train
20459,1,train
29994,4,train
13293,2,train
21031,2,train
16137,4,train
25656,3,train
24660,3,train
18031,1,train
22233,3,train
678,2,train
13195,2,train
19112,0,train
11788,3,train
10439,1,train
18833,0,train
4558,4,train
120,4,train
19482,0,train
24145,4,train
6357,0,train
24786,4,train
271,1,train
7034,3,train
18649,4,train
5814,3,train
21845,3,train
10443,4,train
15198,4,train
23428,3,train
12428,4,train
22876,4,train
6010,2,train
21523,0,train
6655,0,train
7784,2,train
9420,4,train
3944,0,train
10023,3,train
1034,0,train
978,1,train
23098,0,train
24517,0,train
29749,1,train
18626,4,train
18635,3,train
20014,2,train
12876,4,train
26706,4,train
6786,4,train
25251,3,train
29277,4,train
8829,1,train
28938,2,train
23984,3,train
22267,1,train
2662,2,train
4489,0,train
24143,1,train
18676,0,train
28816,2,train
22222,2,train
4627,3,train
24168,1,train
8063,2,train
18467,2,train
27909,2,train
23199,4,train
10263,4,train
3349,0,train
15740,4,train
3075,4,train
14904,0,train
17719,0,train
26248,4,train
9477,2,train
25027,1,train
19140,3,train
20631,4,train
27355,3,train
14578,0,train
23699,4,train
28862,4,train
7597,3,train
17718,2,train
5141,1,train
8452,4,train
21087,0,train
11798,4,train
17600,3,train
20138,1,train
24158,2,train
27500,3,train
5630,3,train
24338,1,train
14510,3,train
3356,0,train
25062,3,train
12136,4,train
4927,2,train
18793,4,train
12755,3,train
4437,2,train
2009,2,train
19164,0,train
25250,3,train
12233,2,train
11701,4,train
2166,2,train
3537,1,train
21248,1,train
15522,3,train
11803,4,train
22803,2,train
7827,4,train
18126,1,train
9614,1,train
131,3,train
23358,3,train
4461,3,train
24948,4,train
6382,3,train
6496,0,train
24239,4,train
4286,1,train
15891,1,train
5574,1,train
19348,1,train
10818,1,train
1834,4,train
10120,1,train
26593,3,train
15157,0,train
12759,4,train
14779,2,train
282,4,train
1581,0,train
19380,2,train
9039,4,train
15954,4,train
26912,3,train
3496,3,train
305,3,train
5124,2,train
28362,4,train
23308,3,train
16581,0,train
17859,3,train
3898,0,train
29862,2,train
16144,1,train
27739,1,train
4114,2,train
6635,2,train
7286,0,train
16002,2,train
2056,2,train
6472,1,train
20000,4,train
20270,4,train
17313,1,train
7717,0,train
27084,0,train
325,4,train
6586,1,train
28248,3,train
28938,2,train
25466,3,train
16720,4,train
4016,0,train
14638,3,train
6100,2,train
1857,1,train
6733,1,train
17662,1,train
13134,1,train
5923,0,train
20604,3,train
11855,2,train
9997,1,train
4495,4,train
2866,4,train
16198,4,train
22376,2,train
14948,2,train
20284,1,train
15843,2,train
9140,4,train
17379,4,train
17531,1,train
1983,4,train
14681,0,train
7102,4,train
18308,0,train
22069,4,train
8167,3,train
2555,1,train
14442,0,train
9544,4,train
4204,1,train
2187,1,train
13624,2,train
13658,1,train
19356,0,train
19412,0,train
6144,3,train
19243,1,train
29404,4,train
22810,4,train
1142,2,train
5569,2,train
4917,3,train
675,2,train
25134,3,train
10047,1,train
20569,1,train
28551,0,train
22170,4,train
27572,3,train
19483,1,train
28651,1,train
19858,3,train
18261,0,train
23584,4,train
25423,4,train
2952,2,train
18370,4,train
14800,2,train
25600,1,train
12639,1,train
4395,4,train
8446,4,train
20326,1,train
5375,2,train
3948,1,train
12185,3,train
9311,4,train
28812,1,train
26875,3,train
16899,4,train
4274,1,train
26893,1,train
14777,0,train
12555,3,train
29402,4,train
20534,1,train
6559,4,train
15329,0,train
23294,2,train
15477,2,train
2376,2,train
16819,4,train
27625,4,train
5,2,train
9855,3,train
10063,3,train
18626,4,train
26163,1,train
6487,1,train
257,1,train
16233,3,train
27475,4,train
9843,2,train
19621,3,train
18920,1,train
28190,0,train
26253,4,train
10206,1,train
13162,1,train
11280,1,train
14265,2,train
6772,1,train
13889,2,train
12999,3,train
29058,1,train
5314,1,train
1915,3,train
13224,4,train
4307,2,train
14034,2,train
9917,2,train
29395,3,train
18776,4,train
11465,1,train
15072,4,train
28876,3,train
16416,1,train
1192,2,train
19269,2,train
16449,3,train
21895,0,train
7060,2,train
25131,0,train
29489,2,train
7340,0,train
10559,3,train
11945,2,train
15011,2,train
5787,0,train
4909,1,train
24529,0,train
29011,0,train
26288,3,train
22913,1,train
11494,1,train
19484,1,train
25549,1,train
8562,2,train
12206,0,train
20611,0,train
25413,0,train
9021,0,train
28040,1,train
3665,2,train
24351,3,train
20641,4,train
5785,1,train
13056,3,train
4535,2,train
18310,0,train
24305,2,train
27500,3,train
12717,1,train
28406,4,train
23016,4,train
6146,3,train
8988,3,train
816,2,train
9736,1,train
12696,2,train
6782,3,train
12029,4,train
20033,3,train
17415,4,train
5575,1,train
2344,2,train
19395,2,train
29812,1,train
29993,1,train
5773,2,train
2185,4,train
25585,3,train
24682,3,train
8496,4,train
28431,2,train
29586,2,train
20475,4,train
22484,3,train
5513,2,train
21807,0,train
16137,4,train
18831,2,train
8852,1,train
23127,4,train
20407,1,train
5323,4,train
310,4,train
8627,1,train
724,0,train
20680,4,train
23537,4,train
16882,1,train
9838,1,train
19234,1,train
13859,1,train
1741,2,train
5535,0,train
27579,3,train
15475,1,train
2166,2,train
12810,4,train
12354,1,train
28062,3,train
8699,2,train
404,0,train
1664,1,train
9373,0,train
1450,4,train
26691,2,train
9770,1,train
29186,0,train
