index,label,set
24184,2,train
16524,3,train
25378,1,train
8066,2,train
5532,0,train
9975,1,train
24488,2,train
24280,2,train
14127,2,train
6859,2,train
26118,3,train
15871,2,train
11300,0,train
1294,4,train
26749,0,train
4556,0,train
20152,2,train
13832,3,train
10494,0,train
29876,0,train
22662,1,train
858,0,train
23426,1,train
22910,2,train
25028,0,train
3786,2,train
541,2,train
3321,0,train
8076,0,train
2402,3,train
14905,1,train
13589,4,train
22941,1,train
22549,4,train
22163,0,train
27978,3,train
17507,4,train
23320,2,train
3440,2,train
9815,3,train
29462,4,train
7009,3,train
19619,0,train
25596,2,train
12202,2,train
7437,4,train
28230,4,train
2444,0,train
291,2,train
26878,1,train
23648,4,train
24855,1,train
14000,2,train
8428,2,train
1359,1,train
22863,4,train
19715,4,train
8289,2,train
21662,4,train
27098,4,train
28563,1,train
9469,2,train
14364,0,train
3779,2,train
16187,4,train
14383,2,train
25488,3,train
9041,4,train
8754,3,train
3184,4,train
27637,2,train
10248,3,train
25973,4,train
949,1,train
26650,4,train
23649,3,train
22079,1,train
21860,4,train
20656,4,train
4388,4,train
13145,1,train
9184,1,train
1371,4,train
22476,4,train
27676,2,train
18632,1,train
7826,4,train
2972,0,train
18850,4,train
23650,2,train
3808,1,train
20663,1,train
14325,2,train
3399,2,train
1744,0,train
28200,3,train
23113,4,train
19031,1,train
22338,0,train
19454,0,train
29288,3,train
26789,0,train
902,2,train
5977,2,train
8193,4,train
13134,1,train
10658,2,train
7294,2,train
20772,4,train
12743,0,train
11802,3,train
4612,1,train
19856,4,train
25935,4,train
19279,2,train
2848,2,train
25994,1,train
19516,1,train
20587,3,train
6090,2,train
14785,4,train
5390,4,train
11986,2,train
10051,3,train
7876,1,train
21192,4,train
12901,1,train
12072,0,train
16771,4,train
15776,4,train
12985,0,train
28562,2,train
162,3,train
14281,1,train
25296,2,train
10258,4,train
16336,4,train
25938,0,train
11039,4,train
15410,2,train
2096,1,train
12230,4,train
3209,0,train
286,2,train
8902,0,train
25503,3,train
26653,0,train
3577,0,train
997,2,train
636,0,train
1756,0,train
27244,4,train
6095,2,train
26458,0,train
5562,0,train
24885,2,train
14055,3,train
3158,4,train
17407,2,train
3326,0,train
5975,2,train
24270,3,train
16387,0,train
16446,1,train
511,3,train
4001,4,train
28562,2,train
26182,2,train
635,0,train
17435,1,train
10440,3,train
4789,1,train
16892,0,train
2402,3,train
13227,0,train
275,1,train
18410,2,train
5251,3,train
18099,4,train
15424,4,train
29179,3,train
17446,4,train
26118,3,train
2590,4,train
13251,3,train
28288,3,train
2192,0,train
21369,4,train
4583,0,train
20987,1,train
21991,1,train
7499,0,train
4697,2,train
9529,2,train
13408,3,train
17278,3,train
22613,4,train
20344,0,train
12104,2,train
23093,2,train
6810,0,train
6808,4,train
24658,2,train
15175,0,train
16867,2,train
28556,0,train
11711,1,train
28691,4,train
2773,1,train
2037,2,train
15220,4,train
28282,3,train
20071,2,train
28833,3,train
9546,4,train
15901,3,train
25603,3,train
26159,0,train
543,4,train
26967,2,train
21748,0,train
3286,4,train
28325,0,train
16375,1,train
7177,4,train
33,0,train
22737,2,train
25467,4,train
18178,2,train
5511,2,train
18256,4,train
7276,1,train
1875,2,train
10212,4,train
13175,3,train
2309,0,train
11494,1,train
20140,0,train
26288,3,train
24939,0,train
27569,2,train
7562,4,train
15512,3,train
29455,1,train
686,1,train
8958,4,train
14298,1,train
16692,4,train
21273,3,train
9949,4,train
25520,3,train
28068,4,train
23885,0,train
21344,2,train
27675,2,train
27815,4,train
4581,0,train
7030,3,train
28161,2,train
14898,2,train
19521,0,train
1487,4,train
13639,1,train
19411,4,train
4525,3,train
13639,1,train
14318,2,train
4159,0,train
7045,2,train
3172,0,train
29607,0,train
25708,4,train
4690,1,train
5557,1,train
18875,2,train
6166,3,train
9982,2,train
24052,1,train
17781,1,train
1733,4,train
24306,1,train
26580,1,train
10548,2,train
29654,1,train
9626,3,train
24486,2,train
22229,2,train
23478,3,train
4705,2,train
15402,2,train
15839,1,train
10433,1,train
27316,2,train
9416,2,train
9219,4,train
788,3,train
21012,0,train
21449,2,train
12028,0,train
28345,4,train
20362,4,train
24009,4,train
20654,3,train
7435,2,train
6100,2,train
23328,4,train
18664,1,train
28146,3,train
24286,1,train
20740,2,train
13809,4,train
5016,3,train
22419,1,train
15184,3,train
6249,1,train
25728,4,train
20850,2,train
22627,1,train
21452,0,train
11693,4,train
25957,1,train
1858,2,train
25903,4,train
10800,2,train
29814,3,train
29641,0,train
1366,1,train
15340,0,train
28373,2,train
27002,2,train
890,2,train
715,2,train
29905,1,train
22333,3,train
24345,0,train
4213,0,train
20305,1,train
24902,3,train
12318,2,train
24911,1,train
28742,1,train
7461,2,train
8281,0,train
18463,3,train
13074,1,train
14475,1,train
9503,1,train
19485,0,train
16745,3,train
6781,1,train
3723,4,train
27095,3,train
10157,2,train
3209,0,train
8836,4,train
10324,4,train
12523,3,train
1303,3,train
22754,0,train
22975,4,train
24710,1,train
13378,2,train
12504,0,train
12485,0,train
3418,0,train
29425,0,train
29931,4,train
691,4,train
28133,2,train
11405,3,train
27741,0,train
24598,3,train
20405,2,train
11099,3,train
15984,2,train
17823,4,train
12130,3,train
1595,1,train
20064,3,train
27716,2,train
14905,1,train
4238,3,train
23222,2,train
28308,4,train
28992,2,train
2633,0,train
29148,0,train
10884,3,train
23657,1,train
18626,4,train
3542,1,train
8553,1,train
2323,4,train
17185,0,train
28293,0,train
15707,4,train
9508,0,train
29897,4,train
9569,2,train
14071,0,train
15587,3,train
25923,4,train
22411,0,train
4586,3,train
27542,1,train
13570,3,train
10130,0,train
6899,2,train
17807,0,train
18799,2,train
23697,0,train
12346,1,train
21336,0,train
23414,2,train
26443,3,train
27937,4,train
987,3,train
4585,0,train
14903,2,train
27808,4,train
21215,4,train
24688,3,train
26393,2,train
28152,4,train
9177,3,train
19992,2,train
27076,4,train
18787,0,train
17914,2,train
26567,0,train
21502,2,train
6867,4,train
3147,4,train
6346,1,train
16580,2,train
20811,3,train
18576,1,train
595,1,train
5784,3,train
16190,1,train
14516,4,train
16022,2,train
7784,2,train
17063,1,train
12992,2,train
21756,1,train
27618,3,train
11008,1,train
16812,3,train
6292,0,train
2711,4,train
676,2,train
6600,3,train
6092,3,train
29942,2,train
8594,1,train
8926,4,train
21877,4,train
10944,2,train
2380,0,train
4281,1,train
19200,1,train
2526,3,train
27965,0,train
24135,3,train
2130,0,train
22876,4,train
29511,2,train
27352,2,train
24627,3,train
23200,0,train
14718,3,train
28362,4,train
29615,3,train
23967,1,train
26641,3,train
11789,2,train
1959,1,train
21655,0,train
2227,3,train
18426,2,train
9569,2,train
16588,1,train
27837,4,train
24696,2,train
16299,4,train
3470,1,train
22390,1,train
15832,1,train
21396,1,train
27129,1,train
22273,4,train
5454,2,train
3365,3,train
5107,0,train
29777,3,train
12874,3,train
26429,3,train
26660,3,train
17895,3,train
17491,1,val
7153,1,val
10428,2,val
10624,2,val
14963,0,val
22846,3,val
23451,0,val
21570,1,val
6388,4,val
19734,0,val
17908,3,val
28447,1,val
19137,4,val
25139,3,val
12644,3,val
5850,2,val
28534,0,val
23426,1,val
6114,3,val
12067,4,val
759,3,val
26519,4,val
11608,4,val
7633,3,val
1462,0,val
19976,2,val
28876,3,val
27184,1,val
9610,3,val
9672,4,val
3531,2,val
17784,2,val
25205,2,val
3066,3,val
24796,0,val
28992,2,val
22669,2,val
28345,4,val
14639,2,val
29289,4,val
21132,4,val
19454,0,val
20605,0,val
19933,2,val
29934,4,val
21487,2,val
28040,1,val
15113,3,val
3619,1,val
12394,0,val
16280,3,val
2458,1,val
29666,4,val
2866,4,val
29498,0,val
16933,0,val
2428,4,val
9376,4,val
14839,2,val
16273,4,val
7812,4,val
12009,4,val
28978,4,val
23788,4,val
1910,3,val
26746,1,val
14586,4,val
11018,4,val
6763,4,val
21748,0,val
3043,1,val
12811,1,val
12683,3,val
7701,0,val
12784,1,val
9067,3,val
24638,4,val
6035,4,val
27900,1,val
18909,2,val
5869,4,val
25767,3,val
8013,3,val
27052,1,val
21651,3,val
26774,2,val
24332,2,val
7334,3,val
19060,1,val
20016,1,val
22880,3,val
5264,0,val
8348,2,val
2799,4,val
10205,4,val
9668,1,val
11327,4,val
10621,3,val
10867,0,val
27895,2,val
9479,3,val
22266,2,val
18783,3,val
18943,0,val
16986,1,val
18476,0,val
14910,3,val
11922,2,val
2385,0,test
32,1,test
4730,1,test
2520,3,test
2278,4,test
4718,4,test
1676,3,test
4103,1,test
1955,4,test
4955,3,test
2840,2,test
1546,3,test
1656,2,test
2277,4,test
1712,0,test
2322,3,test
2487,4,test
2530,2,test
3857,2,test
2106,1,test
3520,3,test
2830,3,test
2663,4,test
1656,2,test
3630,2,test
797,1,test
2400,3,test
4941,3,test
368,0,test
216,4,test
2885,2,test
3229,1,test
3110,1,test
3373,0,test
4643,3,test
4584,2,test
3476,3,test
4530,2,test
1116,3,test
1647,2,test
401,3,test
4830,0,test
2103,3,test
3216,1,test
4930,2,test
1190,4,test
1780,3,test
40,1,test
1921,0,test
3807,1,test
4977,3,test
1457,3,test
2112,3,test
349,4,test
4403,1,test
1462,1,test
3149,2,test
3447,2,test
4420,4,test
4636,2,test
4471,1,test
171,4,test
2501,2,test
2243,3,test
179,2,test
2654,1,test
2615,4,test
1830,0,test
1521,2,test
1838,1,test
2531,3,test
3625,1,test
2920,3,test
3621,1,test
917,3,test
2707,3,test
2289,0,test
3427,0,test
3961,3,test
4124,1,test
1436,1,test
2325,1,test
