index,label,set
28439,4,train
26744,0,train
1818,1,train
5576,4,train
17725,1,train
9582,1,train
22905,2,train
13468,4,train
16012,4,train
23100,1,train
5,2,train
2648,3,train
9437,1,train
18182,0,train
6147,2,train
22209,0,train
10712,1,train
20339,2,train
15862,4,train
3409,1,train
1239,0,train
10299,3,train
10602,2,train
15125,1,train
10679,4,train
8484,1,train
27457,0,train
3317,2,train
4560,3,train
25306,3,train
11060,2,train
25716,1,train
24395,0,train
6664,4,train
12351,4,train
21402,2,train
18047,4,train
22361,2,train
944,0,train
23503,2,train
3337,1,train
7839,3,train
10237,1,train
26647,0,train
15745,4,train
23300,3,train
18869,1,train
21198,4,train
17462,0,train
12278,0,train
22439,1,train
26166,4,train
9688,3,train
8785,4,train
878,4,train
12491,0,train
20967,0,train
11500,1,train
5220,4,train
27568,1,train
28978,4,train
22507,0,train
22054,4,train
18100,0,train
9454,0,train
3418,0,train
20613,3,train
11297,0,train
538,0,train
20154,2,train
16202,2,train
12902,1,train
20417,3,train
11566,0,train
9760,4,train
24748,4,train
3396,3,train
17258,3,train
27329,2,train
2824,0,train
779,2,train
16145,0,train
17478,2,train
5891,1,train
17645,2,train
18551,2,train
8104,4,train
23406,2,train
10564,3,train
735,1,train
27062,1,train
15366,0,train
21183,3,train
15603,4,train
9259,1,train
25033,4,train
22920,0,train
182,0,train
25855,2,train
19667,1,train
8118,0,train
26165,1,train
21848,1,train
13243,0,train
6394,1,train
9812,0,train
12604,3,train
24767,3,train
3971,4,train
27557,4,train
24884,1,train
28910,1,train
16994,3,train
18811,0,train
28421,2,train
9287,0,train
15762,0,train
22977,2,train
11517,2,train
54,1,train
8465,1,train
20079,1,train
28145,2,train
12189,1,train
5325,1,train
27414,4,train
9427,0,train
9949,4,train
10666,0,train
21890,0,train
12514,2,train
23344,3,train
24379,2,train
17963,1,train
14707,2,train
22495,3,train
23961,4,train
28396,2,train
14797,1,train
8986,4,train
3630,4,train
26919,1,train
2292,4,train
20393,2,train
12995,4,train
16966,1,train
20250,4,train
22932,1,train
8331,0,train
4667,0,train
6432,0,train
13804,1,train
8270,1,train
2730,2,train
28137,2,train
20256,4,train
7042,3,train
23481,4,train
10253,4,train
16812,3,train
19995,2,train
2674,3,train
19212,4,train
3179,2,train
23136,3,train
7400,1,train
8008,1,train
27491,1,train
8755,1,train
13042,3,train
9481,3,train
26299,0,train
2100,4,train
13935,2,train
10280,4,train
17739,3,train
16358,0,train
9628,3,train
5626,4,train
524,2,train
21050,3,train
24312,2,train
7297,2,train
17036,0,train
15775,0,train
16569,3,train
13000,1,train
1835,4,train
21231,0,train
20161,1,train
12347,2,train
1777,3,train
19953,0,train
29369,4,train
5278,4,train
18049,1,train
2855,0,train
12514,2,train
23154,1,train
11594,0,train
21292,0,train
5212,4,train
15303,1,train
4158,1,train
11009,1,train
14984,2,train
18082,1,train
6079,0,train
14313,3,train
1965,0,train
14481,1,train
19275,1,train
23943,3,train
358,1,train
12004,3,train
3280,2,train
13405,4,train
22642,1,train
1436,3,train
27375,2,train
12293,1,train
17074,2,train
16988,0,train
14185,4,train
14116,4,train
5888,1,train
8646,3,train
17544,1,train
15593,3,train
9707,1,train
17188,2,train
21463,2,train
28583,1,train
28768,4,train
2818,1,train
28801,2,train
14757,1,train
25807,0,train
16778,1,train
16335,0,train
8924,3,train
11027,1,train
2570,2,train
17223,2,train
18548,3,train
27969,3,train
5482,0,train
2657,4,train
412,3,train
5293,4,train
34,0,train
4627,3,train
26968,1,train
22823,0,train
22853,3,train
29240,2,train
26010,4,train
17488,1,train
20037,4,train
27984,2,train
19452,0,train
28236,1,train
114,0,train
5407,0,train
28093,2,train
5205,3,train
29282,3,train
29108,4,train
15338,0,train
387,2,train
24028,1,train
8576,4,train
18384,0,train
28315,2,train
15079,4,train
2180,3,train
23924,4,train
10608,0,train
27581,0,train
7127,1,train
27967,4,train
17560,1,train
4763,2,train
16936,3,train
1189,0,train
6890,4,train
9400,3,train
341,2,train
11364,3,train
23598,4,train
28915,3,train
27335,1,train
10635,2,train
9318,4,train
16132,1,train
26901,1,train
8882,3,train
19753,1,train
20520,1,train
190,3,train
28614,1,train
18427,0,train
287,4,train
12312,0,train
24663,2,train
11980,4,train
27988,4,train
21060,4,train
16946,4,train
8678,1,train
17375,3,train
4805,1,train
16282,1,train
4964,2,train
14075,3,train
12842,1,train
13495,4,train
10353,4,train
24703,1,train
17554,2,train
2645,3,train
17772,3,train
4211,1,train
14516,4,train
18190,0,train
8989,0,train
23685,1,train
11347,4,train
16912,0,train
27113,0,train
17180,2,train
12977,4,train
15221,0,train
21822,2,train
26159,0,train
1547,1,train
13065,3,train
14325,2,train
486,2,train
17666,3,train
1803,4,train
8045,3,train
19435,1,train
19186,1,train
6346,1,train
24460,2,train
2567,2,train
17670,0,train
15489,0,train
472,2,train
5281,3,train
28803,0,train
18493,4,train
6178,3,train
4949,4,train
7209,1,train
19494,0,train
3163,1,train
12132,4,train
10979,0,train
4541,1,train
2890,2,train
5628,2,train
8046,3,train
8999,4,train
13625,3,train
21057,1,train
19662,1,train
24716,1,train
26538,4,train
29192,1,train
10345,4,train
16270,0,train
514,2,train
10168,2,train
25976,1,train
21728,1,train
14027,1,train
1884,2,train
22021,3,train
29849,2,train
28734,1,train
27183,1,train
11752,0,train
9842,2,train
23685,1,train
13464,0,train
14263,4,train
15227,3,train
8771,0,train
26017,3,train
583,2,train
11646,2,train
11873,4,train
24654,1,train
8742,4,train
7646,2,train
17409,2,train
7127,1,train
13830,2,train
5908,0,train
6285,0,train
28070,3,train
23606,1,train
26492,1,train
26532,2,train
29734,3,train
24151,0,train
1211,4,train
6941,2,train
14808,2,train
26408,4,train
9105,0,train
6555,3,train
29929,4,train
7968,0,train
14621,3,train
6797,3,train
1072,0,train
21761,1,train
29221,3,train
5766,4,train
12625,4,train
18006,0,train
21872,2,train
18355,3,train
21872,2,train
9184,1,train
20659,1,train
28505,3,train
779,2,train
23030,3,train
9483,1,train
9505,2,train
12980,4,train
10149,0,train
9952,4,train
11817,2,train
11258,3,train
23666,0,train
2140,4,train
17741,4,train
15142,2,train
10854,2,train
14144,1,train
26389,2,train
1165,0,train
6735,3,train
11695,0,train
15040,3,train
3716,3,train
4302,1,train
6816,0,train
3506,0,train
19079,2,train
1595,1,train
1665,1,train
15014,0,train
15260,3,train
3970,0,train
8631,2,train
11233,2,train
14286,3,train
27728,2,train
7010,2,train
21779,4,train
5372,4,train
24181,4,train
16746,4,train
20340,1,train
9829,3,train
13186,4,train
20661,4,train
13335,0,train
19855,3,train
11159,1,train
7480,0,train
22177,3,train
29284,3,train
2585,2,train
22106,4,train
15892,0,train
2894,4,train
15949,2,train
4998,2,train
21451,3,train
4293,2,train
26280,4,train
15792,3,train
10548,2,train
9763,2,train
29096,2,train
1863,3,train
7460,0,train
0,0,train
15412,0,train
5328,1,train
17591,1,train
22221,2,train
8895,3,train
1184,1,val
1217,4,val
19931,0,val
4404,4,val
25577,4,val
23415,1,val
3035,3,val
19919,1,val
16720,4,val
8768,2,val
14392,2,val
16522,4,val
10799,2,val
21932,2,val
23695,2,val
28341,1,val
16939,2,val
12178,2,val
8012,2,val
12719,3,val
8302,4,val
20099,4,val
16380,3,val
25510,4,val
332,4,val
1776,3,val
1718,3,val
11881,3,val
11918,1,val
22715,4,val
8408,3,val
24542,2,val
2886,1,val
29846,2,val
8082,1,val
15464,2,val
8792,2,val
8209,3,val
28941,2,val
4486,2,val
15089,4,val
9290,2,val
11806,4,val
27010,1,val
28470,1,val
6439,4,val
7853,4,val
20526,4,val
23325,4,val
28820,3,val
1628,1,val
29684,4,val
9437,1,val
23815,1,val
27886,4,val
20041,4,val
4043,2,val
4528,3,val
3411,4,val
1630,2,val
3973,2,val
19328,0,val
3297,0,val
1287,3,val
29061,2,val
3835,0,val
24644,0,val
20402,1,val
23386,2,val
16788,4,val
23117,2,val
1881,0,val
24744,0,val
26214,0,val
17534,3,val
20732,3,val
10915,4,val
25537,3,val
18030,4,val
21649,0,val
29932,3,val
15949,2,val
24876,0,val
6950,4,val
7182,3,val
4890,1,val
4070,2,val
10229,0,val
10097,1,val
2227,3,val
29607,0,val
23905,0,val
3969,4,val
28784,4,val
20550,2,val
28463,1,val
8597,2,val
12232,4,val
14392,2,val
13963,0,val
9900,3,val
22163,0,val
22036,1,val
10622,0,val
29423,1,val
14928,2,val
3093,2,val
10005,0,val
3231,2,test
3675,1,test
3403,0,test
3886,3,test
2050,0,test
4924,3,test
1014,2,test
474,4,test
4074,3,test
1441,3,test
2533,3,test
4001,2,test
721,4,test
3337,4,test
643,4,test
2347,1,test
677,4,test
3588,0,test
396,1,test
3301,0,test
2579,4,test
3702,1,test
4401,0,test
4785,4,test
4624,0,test
400,3,test
1801,3,test
719,2,test
4024,2,test
4413,3,test
3144,0,test
52,4,test
187,4,test
1655,2,test
528,4,test
4372,2,test
3297,2,test
3503,4,test
4667,2,test
2700,0,test
1453,0,test
2716,4,test
2530,2,test
2330,3,test
1047,4,test
1676,3,test
1574,1,test
1927,4,test
1285,3,test
2610,0,test
760,2,test
2402,4,test
3381,2,test
2595,0,test
2170,2,test
1700,3,test
2814,0,test
3817,2,test
1284,0,test
4284,1,test
95,1,test
749,2,test
635,3,test
4242,3,test
3724,0,test
2444,2,test
3442,3,test
2916,1,test
649,4,test
1926,4,test
3814,4,test
3931,3,test
2505,3,test
3521,2,test
2775,3,test
3262,4,test
3602,0,test
4582,0,test
4539,4,test
1253,4,test
3213,3,test
3955,3,test
413,4,test
4873,2,test
2380,3,test
779,3,test
4498,3,test
3269,4,test
4875,4,test
507,1,test
523,2,test
251,2,test
2183,1,test
2284,0,test
531,0,test
4498,3,test
1362,3,test
37,2,test
3165,2,test
4071,0,test
4201,2,test
2701,4,test
4023,2,test
4080,4,test
3868,0,test
3005,3,test
3715,3,test
3406,1,test
