index,label,set
9218,2,train
3173,0,train
18874,2,train
11370,3,train
9623,4,train
13249,1,train
27626,4,train
12665,0,train
12522,0,train
25297,4,train
14859,3,train
29720,4,train
3024,3,train
1531,1,train
19538,2,train
27275,4,train
6133,3,train
9606,1,train
27377,3,train
9379,4,train
12058,0,train
22318,4,train
1348,3,train
26922,0,train
23824,0,train
7754,4,train
24533,1,train
13463,1,train
74,2,train
6012,3,train
28365,4,train
18313,3,train
12145,2,train
1598,2,train
29273,3,train
19108,2,train
24323,2,train
15800,4,train
3100,3,train
1189,0,train
4408,4,train
5869,4,train
14990,2,train
16449,3,train
22807,1,train
29684,4,train
803,1,train
5530,4,train
7850,0,train
12797,1,train
26995,3,train
4251,4,train
6607,1,train
19726,1,train
14928,2,train
3385,3,train
27048,2,train
20353,3,train
222,0,train
889,3,train
10406,0,train
14298,1,train
14581,4,train
25076,0,train
26018,2,train
6663,3,train
18472,1,train
3350,4,train
10817,4,train
563,3,train
11413,4,train
5379,0,train
5733,1,train
16734,4,train
27874,4,train
8909,2,train
16226,4,train
11142,2,train
10406,0,train
18013,1,train
14080,4,train
23988,4,train
3597,1,train
14957,3,train
237,1,train
3675,3,train
4436,1,train
8216,4,train
16999,1,train
22012,4,train
9350,1,train
2915,1,train
21592,3,train
17569,3,train
3515,1,train
6234,1,train
15860,2,train
16699,1,train
6877,2,train
18756,1,train
9505,2,train
16074,1,train
14694,4,train
19265,2,train
21340,4,train
15349,1,train
15149,0,train
5178,0,train
9953,3,train
10681,2,train
7140,3,train
8933,0,train
7625,3,train
24535,2,train
27339,2,train
16115,3,train
202,2,train
3243,3,train
2658,3,train
11693,4,train
24436,3,train
13043,2,train
4144,3,train
17593,3,train
3830,2,train
25659,3,train
18038,1,train
27023,4,train
22358,0,train
15468,3,train
11259,0,train
11830,3,train
837,1,train
6156,4,train
26132,1,train
1809,2,train
9067,3,train
5942,3,train
6014,2,train
18638,0,train
26750,1,train
16318,0,train
9405,3,train
85,0,train
2247,3,train
27578,4,train
557,1,train
29100,4,train
12951,4,train
23608,2,train
1561,3,train
6410,4,train
6097,1,train
4440,4,train
9639,1,train
21243,2,train
22395,1,train
7437,4,train
22152,2,train
8817,3,train
11744,1,train
1218,3,train
19622,4,train
6076,0,train
18859,1,train
20982,1,train
24517,0,train
4650,4,train
16299,4,train
20675,0,train
17504,0,train
14212,0,train
1208,1,train
2782,3,train
7679,3,train
5797,3,train
3964,2,train
4040,3,train
8068,4,train
4100,4,train
16239,3,train
29456,4,train
26225,4,train
8552,1,train
1264,2,train
16381,1,train
9774,0,train
18815,3,train
28479,3,train
14040,4,train
23938,0,train
18907,3,train
2537,3,train
23882,1,train
27917,2,train
29511,2,train
1868,4,train
27416,2,train
15097,0,train
3060,3,train
2200,2,train
8219,0,train
26765,0,train
2482,4,train
14333,2,train
13071,1,train
13665,2,train
24260,1,train
7016,2,train
28997,4,train
18425,4,train
7486,3,train
19538,2,train
14402,1,train
25784,0,train
19946,4,train
8934,4,train
18337,3,train
11403,4,train
6746,3,train
21945,3,train
27980,1,train
16184,1,train
29090,3,train
20489,4,train
19655,4,train
13292,0,train
14811,0,train
8521,1,train
7253,0,train
4976,4,train
29293,1,train
23494,2,train
2628,4,train
3425,0,train
11379,1,train
3187,3,train
28910,1,train
29068,4,train
25318,1,train
3795,4,train
17686,1,train
21692,2,train
628,0,train
2675,3,train
25062,3,train
24893,0,train
23230,3,train
17445,1,train
27519,4,train
21594,1,train
26550,1,train
6487,1,train
21307,4,train
27269,1,train
15157,0,train
11744,1,train
23536,4,train
3333,2,train
8232,4,train
20090,3,train
8366,1,train
22831,0,train
4248,1,train
10949,4,train
23171,4,train
25293,1,train
17190,1,train
25405,3,train
18564,2,train
23801,2,train
242,3,train
18183,0,train
17652,0,train
25300,1,train
8867,1,train
398,1,train
16790,2,train
16182,0,train
14518,0,train
12850,2,train
7972,3,train
24614,0,train
10742,0,train
4322,0,train
3606,1,train
12423,2,train
9562,2,train
8415,0,train
19521,0,train
29969,3,train
14328,1,train
16985,4,train
17188,2,train
12484,2,train
11496,1,train
28058,1,train
22688,3,train
981,3,train
29062,2,train
8487,1,train
6165,0,train
12145,2,train
7549,4,train
20628,4,train
21613,0,train
3392,0,train
22320,1,train
28192,3,train
16161,2,train
11719,3,train
3262,4,train
17602,2,train
23535,4,train
26518,3,train
20902,0,train
12067,4,train
18402,0,train
7189,0,train
12086,1,train
23194,0,train
23986,2,train
51,2,train
15785,1,train
29867,1,train
19921,2,train
19549,3,train
13744,3,train
27990,0,train
19538,2,train
6356,3,train
18092,2,train
11598,1,train
29402,4,train
22673,2,train
18866,2,train
28822,4,train
26740,3,train
4955,2,train
25134,3,train
24094,0,train
6958,1,train
12368,3,train
12855,3,train
980,1,train
2705,2,train
9501,4,train
13899,0,train
3793,0,train
13497,0,train
9216,3,train
7808,0,train
4724,1,train
20026,4,train
9666,4,train
435,3,train
7596,0,train
12737,0,train
15905,0,train
8798,2,train
2097,3,train
28154,1,train
27485,4,train
9341,4,train
8143,0,train
3821,0,train
9028,0,train
25363,3,train
20235,4,train
15642,1,train
23852,4,train
27863,3,train
9095,3,train
22672,3,train
8500,3,train
18485,2,train
25659,3,train
24984,3,train
27585,2,train
7170,2,train
15503,4,train
10097,1,train
7100,2,train
29666,4,train
5319,1,train
10881,3,train
9864,1,train
22840,0,train
11444,2,train
15477,2,train
876,3,train
16930,4,train
28031,0,train
19177,4,train
29966,2,train
28962,3,train
14408,1,train
3376,0,train
22075,2,train
29345,4,train
8389,2,train
410,0,train
23141,1,train
3768,2,train
4847,1,train
3253,0,train
26255,0,train
23754,3,train
29191,3,train
2918,1,train
21297,3,train
4566,1,train
22553,4,train
69,2,train
20837,2,train
27757,4,train
1434,4,train
14655,2,train
21682,4,train
3863,4,train
27224,2,train
24562,0,train
19088,0,train
22569,1,train
21026,4,train
19583,1,train
23109,0,train
647,1,train
7865,4,train
23297,3,train
29422,0,train
13380,3,train
11525,3,train
3150,4,train
19598,0,train
15055,2,train
18136,3,train
22437,3,train
11031,2,train
4225,3,train
29441,4,train
18926,3,train
29796,0,train
9469,2,train
6530,3,train
13059,0,train
15501,2,train
28333,4,train
5419,4,train
15692,2,train
2477,2,train
26384,4,train
23817,3,train
13810,3,train
12718,4,train
1052,3,train
11547,0,train
5002,1,train
11530,2,train
21500,1,train
411,2,train
9363,2,train
21280,4,train
8626,2,train
14728,4,train
22378,0,train
2299,0,train
19326,1,train
19035,1,train
19458,3,train
2528,3,train
11326,4,train
3651,2,train
1516,4,train
12944,1,train
3453,4,train
9201,0,train
5732,3,train
6466,0,train
10965,3,train
19115,1,train
26900,2,train
3888,4,train
8946,4,train
14924,3,train
1380,3,train
26140,0,train
6579,0,train
7533,2,train
26816,3,train
29707,0,train
9273,3,train
26872,3,train
8311,1,train
11481,4,train
10478,2,train
1582,1,train
20454,2,train
14262,3,train
11435,4,train
25906,4,train
27358,0,train
15387,3,train
9837,2,train
27921,4,train
4181,2,train
6484,1,train
28789,2,train
10673,2,train
4067,2,train
5626,4,train
13321,0,train
1154,3,train
27603,3,train
24571,2,train
19706,0,train
18593,2,train
6001,2,train
27026,0,train
20880,1,train
12146,4,train
25567,4,train
14441,3,train
25217,3,train
7886,2,train
11311,0,train
27646,0,train
15710,1,train
3713,4,train
25551,2,train
16593,2,train
21191,3,train
28198,1,train
17574,4,train
25940,4,train
1689,0,train
14865,0,train
20928,3,train
9033,4,train
9321,1,train
14347,4,train
8216,4,train
8004,0,train
19587,3,train
17737,3,train
3506,0,train
3649,0,train
21479,2,train
22798,0,train
20367,4,train
17154,2,train
21471,0,train
26622,0,train
18306,3,train
11738,3,train
22839,0,train
21736,4,train
29404,4,train
6012,3,train
13569,4,train
6740,4,train
18319,4,train
12405,1,train
16209,0,train
19748,0,train
22847,0,train
6381,2,train
21888,1,train
6129,0,train
17302,0,train
6721,2,train
23327,4,train
16634,1,train
19461,1,train
26473,0,train
10308,3,train
2938,2,train
27971,2,train
29536,0,train
8829,1,train
17307,2,train
25616,3,train
18138,4,train
15000,2,train
19310,0,train
28211,2,train
7118,2,train
24329,1,train
7301,2,train
6053,4,train
18921,2,train
26743,1,train
16431,3,train
24927,3,train
10645,2,train
13445,2,train
15867,4,train
10580,0,train
5378,2,train
28052,2,train
25494,2,train
25468,1,train
22367,0,train
18279,4,train
22143,1,train
6054,1,train
463,3,train
9090,3,train
23200,0,train
6844,4,train
28118,1,train
1586,4,train
10786,1,train
16637,3,train
19499,3,train
5566,1,train
21758,0,train
2911,2,train
15054,4,train
11658,0,train
23292,4,train
27908,2,train
26061,2,train
7417,0,train
11031,2,train
25891,3,train
16570,4,train
8186,4,train
14566,1,train
10718,2,train
2920,4,train
11083,1,train
29263,4,train
10445,2,train
5629,4,train
20071,2,train
6854,0,train
1718,3,train
28499,1,train
24525,2,train
14075,3,train
12147,3,train
12964,2,train
19014,4,train
5431,2,train
16702,0,train
14498,3,train
9001,4,train
14406,4,train
13733,1,train
16997,1,train
29769,1,train
14746,3,train
24252,2,train
6572,1,train
14359,4,train
7708,1,train
18480,2,train
15665,1,train
18073,0,train
12666,1,train
1402,2,train
13122,4,train
22790,1,train
4854,3,train
29528,4,train
27646,0,train
21743,2,train
16285,3,train
902,2,train
11785,2,train
24351,3,train
17461,2,train
2411,4,train
8718,4,train
11942,2,train
2978,4,train
25933,2,train
26101,3,train
11142,2,train
5198,0,train
8107,0,train
29271,4,train
8761,3,train
374,3,train
888,2,train
26758,1,train
9765,2,train
25891,3,train
19557,1,train
27773,2,train
26173,0,train
25240,2,train
26291,1,train
16241,2,train
16871,0,train
24115,3,train
505,3,train
21767,2,train
22590,1,train
11195,4,train
13963,0,train
13361,0,train
9317,1,train
7531,1,train
22534,1,train
8495,2,train
12036,4,train
20762,3,train
26046,4,train
13999,0,train
27343,1,train
3026,3,train
12740,0,train
13192,4,train
4759,2,train
1978,3,train
21356,1,train
5222,1,train
24027,4,train
28475,2,train
23042,4,train
24111,2,train
