index,label,set
18937,2,train
13635,0,train
1306,4,train
16726,2,train
25178,3,train
18255,3,train
6523,0,train
11444,2,train
2007,2,train
9739,1,train
7169,4,train
9163,0,train
20733,3,train
24705,0,train
3767,1,train
8736,3,train
14254,1,train
1602,4,train
27314,3,train
16642,3,train
4563,2,train
29965,0,train
19144,1,train
22043,1,train
13750,0,train
3711,0,train
23518,2,train
728,3,train
21246,2,train
20312,0,train
24815,1,train
16637,3,train
28847,4,train
8285,2,train
2724,4,train
1343,2,train
27463,0,train
615,4,train
23972,3,train
8414,4,train
22612,4,train
9018,0,train
7618,0,train
11627,4,train
28613,3,train
22611,1,train
6399,3,train
2810,0,train
3707,2,train
25192,0,train
21412,4,train
6167,1,train
12564,2,train
8280,0,train
28704,0,train
23609,2,train
5497,3,train
1102,1,train
17730,2,train
16404,1,train
28401,0,train
22443,2,train
20436,2,train
8665,1,train
14708,3,train
25141,1,train
25566,3,train
18710,2,train
8797,3,train
29511,2,train
1480,4,train
1613,3,train
11248,4,train
16189,1,train
29169,2,train
16579,2,train
11949,1,train
12551,4,train
26982,0,train
13935,2,train
17301,0,train
8975,0,train
7988,3,train
1991,2,train
10905,0,train
21021,2,train
7472,4,train
28900,0,train
18045,3,train
26295,3,train
10240,4,train
14383,2,train
7574,3,train
27434,3,train
22485,3,train
10573,0,train
12268,3,train
16356,4,train
17256,4,train
4767,0,train
20276,2,train
13079,2,train
26716,0,train
11918,1,train
17077,3,train
10005,0,train
14406,4,train
21233,4,train
19411,4,train
9161,0,train
21829,4,train
13537,3,train
3772,3,train
15229,4,train
18965,4,train
20845,0,train
23554,2,train
3422,4,train
1740,4,train
26793,4,train
4102,0,train
21665,1,train
7077,0,train
9068,0,train
22477,3,train
20967,0,train
26560,2,train
8402,1,train
8537,3,train
22775,4,train
27677,1,train
25223,2,train
4673,4,train
11048,2,train
3112,1,train
28410,1,train
6348,0,train
1229,0,train
8847,4,train
19223,4,train
3217,2,train
15633,2,train
533,0,train
12734,0,train
14449,0,train
3372,2,train
8758,2,train
1599,2,train
27211,0,train
3858,4,train
28211,2,train
23294,2,train
25427,0,train
7353,0,train
17717,3,train
29603,4,train
1498,1,train
11618,4,train
10555,0,train
21469,3,train
21373,3,train
28609,4,train
1826,3,train
12084,3,train
19390,0,train
24992,2,train
16430,0,train
27684,4,train
13410,1,train
13407,1,train
4866,4,train
22483,1,train
16161,2,train
25999,0,train
15505,4,train
7304,4,train
17916,0,train
28256,2,train
19312,2,train
13180,2,train
26071,3,train
23818,2,train
7121,0,train
5511,2,train
29131,0,train
17078,4,train
6094,0,train
25952,1,train
25148,3,train
20603,1,train
8389,2,train
20331,0,train
1000,2,train
18338,2,train
22663,2,train
23309,2,train
24559,3,train
1913,4,train
1285,1,train
12758,0,train
24057,3,train
14269,0,train
5635,2,train
4817,3,train
24552,3,train
12311,2,train
21828,0,train
25548,3,train
10467,3,train
27415,4,train
4848,0,train
26891,1,train
21489,4,train
4783,4,train
4000,4,train
8128,2,train
914,0,train
10178,3,train
10719,2,train
5812,1,train
27426,0,train
24568,0,train
6381,2,train
10584,0,train
15078,4,train
19557,1,train
20775,2,train
3742,2,train
9138,2,train
29768,0,train
1211,4,train
2367,3,train
21862,2,train
24679,2,train
27791,0,train
28202,1,train
6728,1,train
24181,4,train
8108,1,train
19220,1,train
2015,0,train
29720,4,train
3060,3,train
13812,1,train
3489,1,train
9664,4,train
3133,1,train
12288,2,train
29540,4,train
3954,4,train
23057,1,train
19259,3,train
13799,0,train
25527,3,train
26021,4,train
16088,3,train
13494,0,train
1011,3,train
29484,2,train
6869,4,train
21411,0,train
554,2,train
6246,2,train
1816,2,train
2311,2,train
1648,2,train
13178,1,train
14479,0,train
18833,0,train
28632,1,train
21718,3,train
13952,3,train
1131,4,train
24248,3,train
10318,0,train
11471,4,train
6667,0,train
849,1,train
23691,0,train
28289,2,train
10218,4,train
10448,2,train
2769,2,train
28685,3,train
26617,2,train
19266,0,train
7556,0,train
15004,0,train
5905,1,train
25589,4,train
17197,0,train
1187,4,train
25395,1,train
23397,3,train
13548,1,train
27478,3,train
14204,4,train
24182,4,train
8425,4,train
1739,3,train
25058,1,train
25923,4,train
29529,4,train
21571,1,train
6456,2,train
20135,0,train
17346,2,train
1594,0,train
22690,0,train
26657,1,train
12798,1,train
14632,2,train
18765,2,train
5148,2,train
5315,0,train
12223,3,train
28489,0,train
12787,0,train
18562,3,train
5396,2,train
17779,0,train
23889,0,train
15676,3,train
168,3,train
26159,0,train
10091,3,train
20496,4,train
25050,2,train
20982,1,train
27080,1,train
14186,0,train
12786,1,train
306,4,train
16753,4,train
1985,1,train
27935,1,train
6304,4,train
15438,3,train
28144,1,train
22391,2,train
16154,3,train
26473,0,train
16149,4,train
17755,4,train
14218,4,train
13352,0,train
22376,2,train
17187,0,train
29807,4,train
10798,1,train
28753,2,train
7386,3,train
21704,3,train
16140,3,train
3115,4,train
15830,1,train
5710,4,train
6896,0,train
9369,3,train
29796,0,train
2144,4,train
2033,3,train
18152,4,train
8643,4,train
27091,0,train
14111,1,train
26636,3,train
10311,2,train
8817,3,train
698,4,train
14500,4,train
7909,0,train
7317,0,train
27975,0,train
9918,1,train
3122,2,train
8180,0,train
6230,3,train
21636,4,train
1032,3,train
14870,4,train
11942,2,train
14899,3,train
27694,2,train
22070,3,train
3945,3,train
24843,4,train
21029,1,train
19768,2,train
22223,2,train
10111,4,train
25312,3,train
13496,3,train
12050,1,train
24331,2,train
2276,0,train
29185,3,train
22960,4,train
13922,4,train
26375,2,train
19242,1,train
20021,1,train
25757,4,train
24899,0,train
16265,2,train
9909,1,train
19446,1,train
16899,4,train
20775,2,train
20357,0,train
16444,3,train
25572,0,train
27351,0,train
19973,3,train
18420,1,train
14540,2,train
25216,3,train
3523,4,train
28273,2,train
18566,4,train
14136,4,train
7633,3,train
6770,4,train
14174,4,train
20136,1,train
5409,2,train
20674,3,train
12386,0,train
8048,0,train
15429,4,train
6139,4,train
12494,4,train
15545,4,train
6155,2,train
3787,4,train
27596,0,train
6442,2,train
24091,4,train
3197,2,train
18526,0,train
23939,0,train
40,3,train
18884,4,train
25022,2,train
28437,1,train
575,2,train
9961,1,train
3297,0,train
6565,2,train
16177,2,train
29158,0,train
20819,4,train
9592,2,train
20537,0,train
18074,2,train
2913,3,train
2739,1,train
3048,1,train
20467,1,train
1645,1,train
25290,1,train
23193,4,train
16604,4,train
5534,1,train
1829,0,train
14169,4,train
22067,0,train
10440,3,train
12261,4,train
11724,2,train
4621,3,train
25499,2,train
16829,3,train
3609,0,train
2090,2,train
18661,4,train
6393,0,train
29084,3,train
27804,0,train
23093,2,train
16704,3,train
20992,1,train
24426,2,train
22151,0,train
262,3,train
18680,0,train
7719,3,train
8535,3,train
13526,3,train
23997,4,train
27696,0,train
5462,0,train
24666,2,train
8629,0,train
13083,2,train
797,2,train
28783,4,train
27780,1,train
17476,1,train
9700,2,train
24372,0,train
22781,4,train
22952,2,train
25940,4,train
22953,0,train
26444,4,train
23549,3,train
3883,1,train
23630,4,train
22943,3,train
2267,4,train
18619,4,train
25428,3,train
29927,2,train
25146,2,train
15064,2,train
20057,4,train
2753,1,train
26000,0,train
7472,4,train
19219,4,train
19307,2,train
24513,3,train
8592,4,train
13039,0,train
14519,1,train
13084,4,train
28478,4,train
26967,2,train
27471,2,train
28204,0,train
15293,3,train
17837,2,train
20602,2,train
7848,1,train
1756,0,train
4586,3,train
15080,2,train
14019,1,train
13342,3,train
18934,0,train
24980,3,train
13733,1,train
28213,3,train
22783,3,train
20024,1,train
21169,0,train
15679,3,train
6298,0,train
26316,4,train
17014,0,train
15451,1,train
14459,1,train
14815,1,train
581,4,train
24675,3,train
7595,0,train
7961,0,train
27819,0,train
14523,2,train
19795,2,train
7293,0,train
6561,1,train
27909,2,train
9685,0,train
3109,1,train
21487,2,train
2627,1,train
8988,3,train
27545,3,train
13560,0,train
16164,2,train
27844,1,train
21713,0,train
26843,1,train
16493,3,train
1864,1,train
3126,2,train
15637,1,train
24188,1,train
1925,4,train
26716,0,train
6571,3,train
26687,2,train
29709,2,train
5527,2,train
1862,0,train
10298,2,train
16301,2,train
332,4,train
664,3,train
29638,4,train
28541,4,train
6835,1,train
6571,3,train
12636,0,train
1526,1,train
16308,1,train
15756,0,train
28515,2,train
19614,0,train
2981,2,train
15226,1,train
13407,1,train
12782,4,train
22471,3,train
1581,0,train
13744,3,train
29272,4,train
20858,0,train
10008,3,train
22259,3,train
24792,1,train
19632,4,train
844,2,train
25396,1,train
4712,3,train
8360,2,train
20666,4,train
20375,0,train
29380,4,train
16518,3,train
5558,4,train
23851,2,train
27230,4,train
15261,4,train
27311,0,train
8677,4,train
20604,3,train
11592,3,train
17906,0,train
15364,0,train
13978,4,train
19273,3,train
13010,0,train
12603,1,train
14524,2,train
24590,4,train
2722,2,train
28145,2,train
23786,4,train
22035,4,train
25084,4,train
9991,2,train
19313,3,train
28607,1,train
16616,2,train
8709,3,train
25323,2,train
1856,2,train
14447,4,train
8282,1,train
20179,2,train
17227,3,train
3607,2,train
4511,0,train
543,4,train
7583,2,train
1182,4,train
13257,1,train
17846,0,train
26740,3,train
11000,4,train
23871,1,train
24440,3,train
1325,2,train
10513,0,train
21574,4,train
24944,3,train
12261,4,train
178,2,train
25490,1,train
21370,4,train
5185,0,train
24679,2,train
9940,3,train
13808,0,train
22269,1,train
17643,4,train
26244,2,train
18032,1,train
7209,1,train
1196,4,train
7444,4,train
10406,0,train
29587,3,train
14798,1,train
21186,2,train
7315,2,train
9015,3,train
14234,2,train
13266,3,train
24089,0,train
16411,4,train
8784,3,train
20565,2,train
16369,3,train
25327,4,train
21250,0,train
3883,1,train
20731,2,train
19644,2,train
28942,0,train
6131,2,train
15206,3,train
4921,0,train
23546,4,train
8733,4,train
27782,3,train
28495,4,train
18560,4,train
28341,1,train
20428,3,train
22952,2,train
2485,3,train
11850,4,train
13846,2,train
21362,0,train
2004,3,train
13212,3,train
20018,2,train
21199,4,train
23527,1,train
28121,1,train
18888,2,train
2227,3,train
22535,2,train
25847,1,train
9324,2,train
11277,0,train
19872,3,train
10050,0,train
2428,4,train
10413,4,train
15345,3,train
20620,2,train
7741,4,train
468,0,train
19716,4,train
16296,3,train
10753,3,train
8020,1,train
23874,3,train
6183,4,train
24789,4,train
6602,3,train
3359,0,train
1301,1,train
9441,2,train
2917,1,train
27216,0,train
9900,3,train
18538,4,train
25097,2,train
6247,3,train
9037,1,train
22418,2,train
28756,3,train
22049,1,train
12074,0,train
22338,0,train
20981,3,train
28336,3,train
1459,4,train
21286,1,train
12016,4,train
25626,3,train
2010,0,train
2424,3,train
9730,3,train
20484,3,train
10869,0,train
3351,1,train
23067,3,train
27583,0,train
17994,4,train
21820,1,train
20757,0,train
19934,3,train
14345,4,train
7124,3,train
5211,0,train
667,4,train
14776,0,train
29291,3,train
15093,4,train
6601,0,train
15906,4,train
11060,2,train
15872,4,train
19311,1,train
11848,0,train
28994,1,train
4465,0,train
2995,1,train
6035,4,train
20176,0,train
29118,1,train
1197,0,train
22477,3,train
5486,3,train
27433,4,train
3428,0,train
2876,0,train
6615,3,train
20935,4,train
19635,4,train
892,1,train
348,3,train
4660,4,train
3782,4,train
74,2,train
3087,2,train
23977,0,train
15595,2,train
3593,4,train
15915,0,train
13458,3,train
18166,0,train
8392,2,train
29518,1,train
11308,3,train
18582,2,train
29227,0,train
20323,0,train
7157,1,train
29850,1,train
28999,0,train
5097,3,train
16713,2,train
28403,4,train
25663,0,train
1047,4,train
19810,4,train
16861,1,train
27370,3,train
14765,2,train
21539,2,train
14040,4,train
3531,2,train
1802,4,train
7135,4,train
18128,4,train
966,3,train
15724,1,train
