index,label,set
9306,3,train
1525,2,train
16928,3,train
29813,0,train
5763,4,train
5585,4,train
1442,3,train
14294,3,train
26167,3,train
13745,4,train
20403,1,train
20882,4,train
24288,2,train
12329,3,train
27605,3,train
7815,2,train
3639,0,train
17276,2,train
7046,0,train
4511,0,train
1732,3,train
19461,1,train
26681,0,train
6831,1,train
2864,1,train
12628,3,train
23579,0,train
16802,4,train
24739,0,train
4475,3,train
1515,3,train
11170,3,train
4308,1,train
24202,4,train
18491,2,train
2652,0,train
14916,4,train
16835,0,train
14030,2,train
13809,4,train
29564,1,train
26424,2,train
6276,2,train
29971,2,train
10709,0,train
11968,2,train
10091,3,train
29879,3,train
24417,1,train
28050,4,train
7700,3,train
12685,1,train
18192,2,train
13312,2,train
15667,1,train
20296,4,train
1960,3,train
29972,3,train
16736,4,train
28416,0,train
11016,2,train
13884,1,train
7343,1,train
1843,3,train
443,0,train
13863,0,train
537,0,train
2792,4,train
13066,0,train
16739,3,train
8124,3,train
9607,0,train
20271,3,train
1232,4,train
20019,3,train
12263,0,train
20959,1,train
5435,3,train
776,1,train
16553,1,train
1525,2,train
3166,4,train
11952,2,train
9995,1,train
3820,2,train
9612,1,train
24078,0,train
17491,1,train
4939,2,train
4228,0,train
13534,0,train
6237,0,train
15975,2,train
24912,0,train
24337,3,train
15722,0,train
9256,1,train
15993,1,train
26641,3,train
3606,1,train
17767,1,train
622,1,train
20242,4,train
16539,4,train
24733,0,train
13221,0,train
15762,0,train
19496,0,train
28511,0,train
23083,3,train
26979,0,train
29949,2,train
29182,1,train
28646,2,train
4538,0,train
28399,0,train
1795,1,train
3416,3,train
6029,1,train
5203,4,train
28839,0,train
1708,2,train
6191,0,train
4997,1,train
21040,2,train
13169,1,train
5638,1,train
19778,0,train
23320,2,train
27368,0,train
26118,3,train
19428,1,train
21439,3,train
13168,1,train
16451,2,train
27350,1,train
17340,4,train
4066,4,train
8321,2,train
19942,3,train
20275,2,train
11336,0,train
16607,2,train
6154,3,train
24518,3,train
8828,3,train
11208,0,train
13153,1,train
1365,0,train
6365,0,train
11943,4,train
27295,2,train
19288,2,train
19853,0,train
21148,4,train
541,2,train
203,4,train
2615,1,train
11625,2,train
2336,3,train
10867,0,train
5938,0,train
22008,2,train
6612,0,train
21774,0,train
27554,3,train
9591,2,train
20451,1,train
18442,4,train
25455,4,train
2643,0,train
17632,2,train
15436,0,train
22399,4,train
23560,4,train
24896,3,train
25120,4,train
681,0,train
13438,0,train
10097,1,train
7401,3,train
2640,3,train
814,2,train
28704,0,train
24944,3,train
16533,3,train
19379,3,train
8502,2,train
15536,3,train
1760,1,train
9208,0,train
11105,1,train
13906,3,train
16464,0,train
13561,1,train
27055,3,train
15899,1,train
6651,4,train
24411,4,train
18553,3,train
14148,1,train
23582,4,train
14662,3,train
6278,1,train
21770,4,train
18942,0,train
28868,2,train
25164,1,train
4886,0,train
28660,4,train
12946,2,train
16130,2,train
16056,2,train
9663,2,train
5922,2,train
4233,2,train
17134,4,train
2462,2,train
17681,3,train
16594,1,train
29860,4,train
531,3,train
3505,3,train
25871,1,train
18296,2,train
2170,2,train
4707,1,train
888,2,train
2541,3,train
6139,4,train
2957,1,train
13543,4,train
7092,0,train
21259,1,train
1706,4,train
9883,4,train
4805,1,train
19079,2,train
8382,2,train
22002,1,train
9103,0,train
26476,1,train
11025,2,train
14567,2,train
16452,2,train
7235,2,train
4108,2,train
4642,3,train
5289,0,train
7413,1,train
26727,1,train
27987,1,train
549,2,train
17037,2,train
5092,0,train
21766,0,train
3524,4,train
9993,1,train
7871,3,train
13864,4,train
4430,2,train
21483,0,train
22353,1,train
9001,4,train
2509,4,train
2320,3,train
9385,0,train
10941,3,train
1324,1,train
15471,2,train
20343,0,train
28275,1,train
707,2,train
28050,4,train
11177,2,train
22927,3,train
12529,4,train
13359,2,train
5251,3,train
1925,4,train
10217,0,train
3859,4,train
24659,2,train
21868,0,train
8624,0,train
19087,1,train
4104,0,train
4383,3,train
9330,1,train
11270,1,train
8616,4,train
29384,0,train
27700,4,train
29450,1,train
17915,4,train
18620,0,train
15087,4,train
14805,4,train
45,4,train
29663,1,train
12254,2,train
23985,3,train
14866,4,train
17628,4,train
8279,1,train
18288,2,train
7543,2,train
1188,3,train
16173,2,train
22431,3,train
21259,1,train
23071,1,train
15357,3,train
19381,0,train
11844,0,train
9112,3,train
8283,4,train
19238,1,train
223,3,train
340,4,train
2480,0,train
29790,4,train
1387,1,train
11068,3,train
24418,4,train
28292,1,train
18039,4,train
2494,4,train
22148,0,train
4956,1,train
26516,1,train
19118,2,train
3053,0,train
20603,1,train
6504,1,train
9411,3,train
12741,2,train
1379,1,train
23341,3,train
22977,2,train
16698,3,train
16428,4,train
17810,2,train
6196,2,train
24999,1,train
27286,1,train
7476,4,train
3109,1,train
21253,1,train
10818,1,train
29095,3,train
7795,1,train
18950,4,train
28892,3,train
114,0,train
7511,3,train
2734,1,train
17420,4,train
28495,4,train
20393,2,train
21401,3,train
15021,3,train
27168,2,train
14210,4,train
24134,4,train
15132,1,train
12025,1,train
6788,2,train
12613,4,train
7735,4,train
11926,3,train
2974,2,train
12235,3,train
25478,1,train
7831,2,train
16778,1,train
29145,1,train
14463,3,train
18439,4,train
15955,2,train
2622,1,train
3092,1,train
26841,3,train
19420,4,train
2080,0,train
20356,2,train
3199,4,train
1650,2,train
8267,1,train
10674,4,train
2151,2,train
879,3,train
23072,2,train
5935,4,train
19777,4,train
29064,4,train
22143,1,train
26909,4,train
13692,3,train
24508,4,train
27287,3,train
27111,3,train
27524,2,train
5469,1,train
16407,3,train
13310,2,train
26346,1,train
29708,0,train
6794,3,train
3507,1,train
17858,0,train
12039,2,train
24584,4,train
29397,1,train
1014,4,train
3446,1,train
2058,4,train
26924,4,train
12256,3,train
9803,0,train
19259,3,train
9803,0,train
24321,1,train
14778,0,train
822,3,train
10926,4,train
28054,1,train
26935,4,train
25350,0,train
4769,1,train
2854,1,train
27034,4,train
8142,3,train
22932,1,train
13237,1,train
13510,1,train
4057,4,train
13112,2,train
15679,3,train
25409,4,train
966,3,train
11565,0,train
26961,4,train
25031,0,train
5314,1,train
21517,4,train
3546,4,train
29617,3,train
2695,2,train
15082,2,train
27211,0,train
28598,1,train
24174,4,train
29472,2,train
231,2,train
28372,2,train
23200,0,train
13819,2,train
15690,2,train
19502,3,train
26011,3,train
14092,3,train
16133,1,train
11451,1,train
14477,4,train
15457,0,train
25400,1,train
15554,3,train
7385,0,train
20330,4,train
22248,1,train
3301,0,train
23361,2,train
26116,4,train
16996,3,train
12134,3,train
3889,4,train
13081,3,train
16299,4,train
23773,3,train
7623,4,train
28567,1,train
19259,3,train
26328,2,train
15433,1,train
4561,2,train
2308,2,train
24711,2,train
7199,4,train
6219,1,train
11497,2,train
29243,0,train
29594,4,train
11654,2,train
13216,4,train
15573,0,train
27100,2,train
2473,4,train
8607,4,train
26842,0,train
6362,1,train
17104,3,train
5049,2,train
22316,0,train
22571,0,train
7366,3,train
9633,1,train
5095,4,train
9884,3,train
2014,1,train
5729,3,train
5508,3,train
17146,0,train
1550,2,train
7571,1,train
17101,1,train
26615,3,train
9357,2,train
3512,0,train
22507,0,train
23293,1,train
13190,0,train
9928,0,train
5470,0,train
1001,4,train
6340,3,train
29846,2,train
28862,4,train
15232,0,train
10368,3,train
9742,1,train
8973,3,train
8882,3,train
22241,0,train
14767,4,train
29500,3,train
1284,4,train
7003,4,train
18085,0,train
1759,1,train
1423,4,train
11248,4,train
27859,2,train
26632,1,train
16386,0,train
25779,3,train
8258,4,train
3576,2,train
10653,1,train
19151,0,train
19254,1,train
22306,0,train
23830,0,train
8414,4,train
19707,3,train
4716,2,train
11117,1,train
19405,4,train
25370,1,train
20085,3,train
26694,0,train
13996,1,train
22298,3,train
15350,4,train
26068,4,train
23987,0,train
18209,1,train
18919,2,train
5201,3,train
16374,2,train
23765,3,train
12384,2,train
20191,3,train
12723,0,train
18910,3,train
4254,2,train
12220,2,train
6221,1,train
21910,0,train
9972,3,train
7350,2,train
18705,2,train
25891,3,train
5150,3,train
1350,3,train
19774,0,train
18111,2,train
656,1,train
8133,1,train
15084,1,train
6208,3,train
8368,1,train
25842,2,train
7121,0,train
6901,1,train
23109,0,train
3163,1,train
18161,0,train
24801,0,train
17980,2,train
7229,0,train
16581,0,train
12027,0,train
7477,1,train
9475,0,train
29836,2,train
15555,0,train
11931,4,train
11963,2,train
8609,4,train
5374,0,train
4515,4,train
3870,2,train
3619,1,train
5910,4,train
22504,0,train
18647,4,train
23988,4,train
5934,4,train
11244,0,train
5510,2,train
14606,2,train
27740,0,train
6737,2,train
15066,3,train
23872,3,train
11562,2,train
24973,1,train
4216,3,train
25596,2,train
9328,3,train
6568,3,train
2978,4,train
20227,3,train
22860,2,train
29053,3,train
19256,3,train
1721,0,train
2076,3,train
18316,2,train
17430,1,train
4454,0,train
12198,1,train
21811,4,train
27683,4,train
26707,3,train
10910,3,train
6815,3,train
24347,4,train
1076,4,train
406,1,train
13636,4,train
23577,1,train
8546,4,train
919,0,train
28953,3,train
25149,3,train
11255,0,train
20956,1,train
18486,1,train
22574,0,train
12795,1,train
12156,1,train
17421,2,train
17397,2,train
27347,3,train
4397,0,train
2446,1,train
14454,2,train
11618,4,train
3858,4,train
8552,1,train
27993,3,train
28770,1,train
24351,3,train
13833,1,train
3848,4,train
8313,4,train
4559,3,train
27402,2,train
5162,4,train
1572,2,train
29054,4,train
23783,3,train
29716,1,train
21843,1,train
23985,3,train
16408,4,train
15654,4,train
21199,4,train
2193,3,train
14868,3,train
494,1,train
6505,1,train
22884,0,train
8854,2,train
6505,1,train
13527,3,train
21789,1,train
3750,4,train
3344,2,train
28338,0,train
16755,0,train
22227,3,train
10328,0,train
14243,0,train
28422,0,train
24006,3,train
6764,0,train
18949,0,train
29307,2,train
4744,4,train
11263,0,train
9560,1,train
20976,0,train
24756,0,train
25099,3,train
22117,3,train
853,1,train
17361,1,train
27008,4,train
25892,2,train
9461,1,train
15619,3,train
17941,3,train
15369,3,train
15092,3,train
19092,4,train
24042,2,train
14202,3,train
18316,2,train
29056,0,train
6919,2,train
23166,1,train
18432,4,train
29005,3,train
2749,0,train
2126,0,train
26180,0,train
27243,0,train
16312,4,train
22747,4,train
270,0,train
18940,2,train
6763,4,train
25554,0,train
14421,2,train
11601,2,train
16338,0,train
24756,0,train
25223,2,train
29363,4,train
25718,2,train
24727,1,train
8581,4,train
23801,2,train
27422,3,train
19802,4,train
26678,3,train
14558,4,train
3509,0,train
27760,2,train
23350,0,train
22017,2,train
28371,1,train
26619,3,train
28906,3,train
16518,3,train
1582,1,train
16114,2,train
11064,2,train
15233,4,train
25145,4,train
23500,4,train
123,4,train
12527,3,train
21899,4,train
13530,3,train
28437,1,train
19746,1,train
2031,2,train
7488,4,train
14199,3,train
3033,1,train
8035,1,train
787,0,train
9338,2,train
21768,3,train
2765,2,train
18687,1,train
22512,1,train
7872,1,train
2004,3,train
13806,4,train
23743,1,train
10023,3,train
113,3,train
25878,3,train
19190,4,train
4540,0,train
27370,3,train
18667,3,train
11643,1,train
7960,4,train
6767,4,train
5365,4,train
25048,1,train
3740,0,train
26771,4,train
11664,1,train
6411,0,train
17662,1,train
16105,4,train
6318,1,train
23173,0,train
11849,1,train
26890,4,train
15191,3,train
17795,2,train
15950,2,train
8596,3,train
25473,2,train
12965,2,train
25427,0,train
532,1,train
28292,1,train
6083,4,train
7383,1,train
19989,0,train
3837,3,train
10306,1,train
10234,4,train
14150,0,train
9545,3,train
4217,3,train
20388,4,train
23197,1,train
14018,1,train
5211,0,train
14677,2,train
27476,1,train
20531,2,train
15283,1,train
914,0,train
5057,1,train
2647,1,train
27950,0,train
22740,4,train
7411,1,train
