index,label,set
17547,3,train
28745,3,train
28823,1,train
9497,4,train
17141,3,train
6854,0,train
12474,2,train
14233,2,train
19459,0,train
3513,4,train
17844,4,train
8226,2,train
25136,0,train
23337,1,train
26160,4,train
11146,0,train
24383,0,train
19934,3,train
7481,1,train
13821,4,train
64,2,train
2035,3,train
29607,0,train
18145,0,train
29365,0,train
11171,4,train
22350,4,train
17501,2,train
19908,0,train
14493,3,train
25851,0,train
16246,4,train
6346,1,train
24967,1,train
10464,2,train
19180,0,train
25214,0,train
22156,4,train
12750,0,train
13335,0,train
14742,2,train
25891,3,train
93,0,train
3346,2,train
23553,4,train
15,0,train
25042,0,train
15048,1,train
12245,4,train
6954,2,train
26502,0,train
21520,1,train
5837,0,train
18386,1,train
16949,3,train
29204,0,train
12674,4,train
27914,3,train
21108,3,train
22154,1,train
25448,1,train
3116,3,train
9421,0,train
24811,4,train
16907,2,train
19381,0,train
2246,2,train
7949,2,train
2170,2,train
28611,2,train
23282,4,train
4988,3,train
9608,4,train
21978,0,train
3696,2,train
2226,1,train
2225,1,train
12849,4,train
27108,3,train
22513,0,train
8866,4,train
7738,1,train
24142,2,train
13105,1,train
7211,2,train
20010,4,train
9346,2,train
23957,2,train
10923,1,train
14609,2,train
13288,4,train
27325,3,train
29006,2,train
5476,0,train
14497,2,train
21381,1,train
27026,0,train
18462,4,train
8603,2,train
23103,2,train
21184,4,train
5013,0,train
11403,4,train
5919,1,train
9131,3,train
18876,0,train
21034,4,train
23228,1,train
5464,1,train
13767,1,train
7418,0,train
3471,0,train
11352,3,train
26634,2,train
29791,2,train
28302,2,train
18316,2,train
27503,1,train
28930,1,train
11544,4,train
9787,2,train
14349,0,train
242,3,train
24588,1,train
12140,4,train
22542,3,train
2631,4,train
18233,0,train
29160,3,train
17227,3,train
1324,1,train
12180,3,train
7799,1,train
24520,1,train
24085,0,train
11332,4,train
15746,0,train
471,0,train
1759,1,train
16324,3,train
1185,1,train
25994,1,train
9160,0,train
6264,1,train
25044,3,train
27605,3,train
26025,1,train
7238,0,train
25759,0,train
23171,4,train
16285,3,train
11976,4,train
11945,2,train
14176,2,train
18698,0,train
11890,3,train
10912,1,train
3942,3,train
6468,1,train
20699,4,train
8214,1,train
69,2,train
6232,3,train
10653,1,train
28056,3,train
21132,4,train
12510,0,train
6976,4,train
16380,3,train
10935,3,train
29404,4,train
24995,0,train
10866,3,train
5451,0,train
12339,1,train
7217,1,train
6383,4,train
19542,2,train
8919,2,train
23292,4,train
23053,3,train
20722,4,train
842,3,train
18698,0,train
18461,4,train
14787,4,train
23760,1,train
20672,0,train
16120,3,train
21397,0,train
18649,4,train
14715,3,train
13800,1,train
21640,2,train
12513,1,train
3207,3,train
12484,2,train
26760,2,train
26033,2,train
22519,4,train
23863,1,train
28152,4,train
6534,0,train
29634,3,train
4490,0,train
17407,2,train
4082,2,train
4405,4,train
13061,3,train
19038,2,train
22298,3,train
7949,2,train
22301,3,train
20184,1,train
13722,4,train
19103,1,train
23508,1,train
19756,4,train
9394,3,train
11924,0,train
2327,0,train
29891,2,train
8063,2,train
14917,2,train
4850,4,train
23246,1,train
28103,2,train
9168,1,train
3894,1,train
22345,4,train
23054,1,train
18670,1,train
12089,3,train
10822,1,train
7264,4,train
18145,0,train
19963,2,train
18478,4,train
1817,1,train
14939,4,train
9657,2,train
4363,3,train
12056,2,train
9218,2,train
28420,3,train
20749,3,train
10871,3,train
22682,2,train
14942,3,train
8400,0,train
13907,0,train
189,0,train
17858,0,train
12765,0,train
22388,4,train
15563,3,train
12091,1,train
29299,4,train
1856,2,train
1760,1,train
3204,3,train
4563,2,train
16437,1,train
