index,label,set
27815,4,train
1153,0,train
29082,4,train
28684,2,train
10936,0,train
17850,4,train
7748,4,train
28814,2,train
29835,1,train
28226,3,train
16423,2,train
2735,0,train
3211,0,train
18693,3,train
18762,1,train
17935,1,train
7614,0,train
3347,0,train
18511,1,train
5877,0,train
26771,4,train
16652,1,train
10891,3,train
1459,4,train
26743,1,train
20059,2,train
3223,2,train
19025,1,train
21721,0,train
2057,2,train
24941,2,train
22821,1,train
5110,3,train
5324,0,train
2343,1,train
19248,1,train
21640,2,train
16146,1,train
12961,1,train
21815,1,train
23441,3,train
17246,3,train
19780,0,train
13826,4,train
6258,1,train
3747,0,train
27560,0,train
27099,3,train
11253,2,train
26352,4,train
17141,3,train
13474,0,train
10122,4,train
11840,4,train
193,0,train
18753,2,train
26174,3,train
15985,4,train
25295,4,train
14546,1,train
14162,2,train
4565,1,train
3591,1,train
13732,1,train
28598,1,train
10244,3,train
2842,2,train
7885,4,train
7891,2,train
12783,3,train
18332,1,train
28758,4,train
24259,4,train
9105,0,train
13139,0,train
17159,1,train
224,2,train
15720,2,train
14413,0,train
10962,4,train
19908,0,train
16172,1,train
15444,3,train
21496,2,train
29217,1,train
7558,2,train
7087,0,train
12857,4,train
19574,4,train
800,0,train
5137,0,train
2412,2,train
24839,0,train
14201,4,train
11610,0,train
25972,0,train
25155,4,train
9747,4,train
16032,0,train
14935,1,train
26865,1,train
4352,4,train
14712,3,train
229,0,train
27827,2,train
20724,0,train
29577,3,train
24345,0,train
21691,2,train
3103,1,train
23425,3,train
19460,4,train
27216,0,train
1247,4,train
20078,4,train
9050,2,train
3324,1,train
26683,2,train
20778,4,train
21934,4,train
11762,3,train
9990,1,train
29959,0,train
9057,3,train
1649,2,train
12840,2,train
10025,0,train
5141,1,train
12035,0,train
28660,4,train
18383,3,train
9023,4,train
28857,2,train
13493,2,train
19040,0,train
22973,1,train
21952,4,train
3557,1,train
29290,1,train
7401,3,train
18550,0,train
742,1,train
10406,0,train
17060,2,train
2104,1,train
14732,2,train
598,2,train
465,2,train
12958,2,train
10833,1,train
10898,3,train
19362,3,train
15083,0,train
14377,3,train
23438,4,train
6750,3,train
18615,3,train
20711,1,train
17837,2,train
17781,1,train
18628,3,train
25808,4,train
13981,2,train
1625,1,train
29242,0,train
25382,4,train
29216,1,train
5140,4,train
29434,4,train
24760,3,train
17253,2,train
3243,3,train
21046,2,train
8475,0,train
2822,1,train
28112,0,train
14927,3,train
2265,0,train
18082,1,train
26746,1,train
28004,1,train
15876,3,train
20350,2,train
1161,3,train
13214,3,train
3080,1,train
14789,2,train
22842,3,train
9295,3,train
8675,1,train
8802,4,train
8980,3,train
19601,1,train
9103,0,train
25893,0,train
13113,1,train
674,3,train
18730,3,train
23234,2,train
22420,4,train
6657,2,train
16126,2,train
29060,4,train
4384,4,train
25343,1,train
21293,1,train
1325,2,train
2920,4,train
21918,2,train
13871,4,train
5521,2,train
18607,4,train
29825,2,train
28225,0,train
10669,4,train
11023,1,train
6659,1,train
27897,1,train
6175,1,train
355,1,train
23835,3,train
19933,2,train
20749,3,train
16617,2,train
23243,0,train
18781,2,train
3064,0,train
25634,3,train
1201,2,train
26779,2,train
22617,1,train
13142,2,train
8493,2,train
23381,0,train
17555,1,train
14179,3,train
29623,2,train
27116,3,train
28269,3,train
18429,3,train
7110,1,train
21168,3,train
7760,0,train
9700,2,train
18823,3,train
28814,2,train
13391,1,train
8189,4,train
11395,2,train
11124,2,train
13637,3,train
17913,2,train
20380,4,train
27101,4,train
19075,1,train
10095,2,train
11814,0,train
5686,1,train
24061,4,train
1063,1,train
5398,4,train
29429,3,train
1185,1,train
6095,2,train
13862,1,train
14858,2,train
20453,3,train
11017,2,train
1027,0,train
27958,4,train
12332,2,train
7586,3,train
14100,4,train
11863,4,train
3144,4,train
8528,1,train
493,1,train
5466,2,train
7472,4,train
367,2,train
1243,2,train
4986,2,train
27009,4,train
997,2,train
18710,2,train
8709,3,train
7261,1,train
10607,4,train
17895,3,train
20554,3,train
7215,2,train
26130,3,train
15981,3,train
22910,2,train
2228,3,train
15720,2,train
19580,1,train
29687,1,train
11736,0,train
28583,1,train
8122,1,train
7032,1,train
19056,1,train
25921,3,train
6123,0,train
8108,1,train
2906,1,train
27972,0,train
10825,4,train
20917,0,train
11462,0,train
22150,3,train
8840,3,train
9030,3,train
1635,3,train
28183,4,train
21848,1,train
1738,1,train
10357,3,train
8294,1,train
5444,3,train
5298,4,train
13984,2,train
9636,1,train
4208,4,train
21426,0,train
14579,0,train
10143,1,train
11839,0,train
12162,4,train
17922,4,train
27810,1,train
1911,4,train
6868,4,train
15434,3,train
13826,4,train
28442,0,train
14816,1,train
18649,4,train
14667,0,train
6399,3,train
17350,2,train
18728,1,train
7289,3,train
14156,4,train
13576,1,train
20350,2,train
8501,2,train
15363,1,train
3088,4,train
24894,4,train
12909,1,train
2668,2,train
18423,4,train
29550,2,train
6508,1,train
8560,0,train
16871,0,train
21867,4,train
22909,2,train
10059,3,train
21093,4,train
21368,4,train
14643,2,train
