index,label,set
16493,3,train
6834,4,train
8361,2,train
14284,3,train
23499,3,train
28818,1,train
16398,1,train
4231,1,train
3622,1,train
19974,0,train
14123,1,train
25253,4,train
5245,3,train
24336,1,train
14734,4,train
16897,4,train
8952,4,train
8028,4,train
14325,2,train
5022,4,train
29811,1,train
28323,0,train
26479,0,train
21945,3,train
23822,3,train
10359,2,train
2709,0,train
12201,3,train
5210,3,train
28781,2,train
22021,3,train
10958,2,train
2069,3,train
17069,1,train
15790,1,train
5746,2,train
6925,4,train
25514,2,train
24980,3,train
9238,2,train
19204,4,train
29311,2,train
28283,1,train
16355,0,train
3923,2,train
26329,1,train
7756,4,train
26099,4,train
15542,0,train
18575,2,train
26089,2,train
2021,4,train
25219,3,train
8896,3,train
14535,3,train
21386,3,train
17543,1,train
3491,2,train
21929,4,train
29019,0,train
6781,1,train
3489,1,train
25161,4,train
13354,1,train
26477,0,train
11215,2,train
20428,3,train
26784,2,train
24188,1,train
16007,3,train
9221,3,train
8926,4,train
6800,3,train
5977,2,train
8153,4,train
29699,1,train
12010,4,train
29972,3,train
19674,4,train
23826,3,train
27552,1,train
9118,1,train
18929,4,train
12851,1,train
12518,3,train
14709,1,train
11948,0,train
11748,2,train
28905,3,train
21777,1,train
19408,1,train
26522,0,train
14233,2,train
2259,4,train
14791,3,train
19196,3,train
19942,3,train
29576,1,train
25419,0,train
21675,1,train
29869,1,train
22282,3,train
4628,0,train
29494,4,train
3859,4,train
18091,0,train
7802,4,train
21075,0,train
29123,1,train
5366,3,train
1979,4,train
11780,2,train
11980,4,train
1946,2,train
23910,2,train
14285,1,train
6019,4,train
19448,3,train
21485,0,train
20595,3,train
10990,0,train
18286,4,train
2870,4,train
24107,3,train
2401,0,train
2810,0,train
26875,3,train
3697,4,train
6011,4,train
28650,0,train
10134,3,train
14073,3,train
20167,1,train
3663,2,train
26623,2,train
6354,2,train
8723,3,train
27806,3,train
7487,0,train
14009,0,train
13301,0,train
10288,1,train
25126,0,train
882,4,train
25908,0,train
22758,3,train
10308,3,train
13378,2,train
7457,0,train
17885,1,train
16857,1,train
4901,3,train
25688,0,train
14777,0,train
20766,4,train
16655,2,train
17319,3,train
25039,1,train
19120,3,train
29131,0,train
29578,1,train
19972,0,train
8599,2,train
7076,3,train
6655,0,train
15815,0,train
836,3,train
17689,4,train
24206,1,train
22595,0,train
25478,1,train
25512,2,train
24185,1,train
4964,2,train
24336,1,train
29372,0,train
24814,2,train
714,4,train
23060,3,train
248,4,train
23630,4,train
11661,2,train
3914,1,train
4527,0,train
24966,4,train
5731,3,train
29458,2,train
19051,4,train
18542,2,train
16286,1,train
3351,1,train
23342,1,train
3142,1,train
8494,2,train
28217,2,train
26362,0,train
6638,3,train
3697,4,train
7584,3,train
16317,2,train
10409,1,train
19001,4,train
22572,0,train
25192,0,train
5057,1,train
10782,2,train
18378,2,train
15815,0,train
5431,2,train
29740,1,train
24444,0,train
14676,2,train
3033,1,train
29182,1,train
14225,2,train
15424,4,train
7851,4,train
23874,3,train
22534,1,train
2923,4,train
15689,0,train
22566,0,train
9156,1,train
1656,3,train
13313,4,train
23801,2,train
14153,0,train
26562,3,train
19361,3,train
8281,0,train
7835,2,train
23034,1,train
25716,1,train
17960,0,train
5673,0,train
11225,4,train
24589,3,train
7631,4,train
25061,3,train
28338,0,train
16425,0,train
5957,2,train
18978,2,train
22673,2,train
28264,0,train
14520,2,train
9031,4,train
17045,2,train
13068,4,train
14304,1,train
738,0,train
1604,2,train
26298,3,train
650,3,train
24313,2,train
13157,4,train
9916,3,train
11708,1,train
12331,3,train
21047,4,train
947,2,train
14754,1,train
19912,2,train
29964,1,train
25396,1,train
593,2,train
8381,2,train
27353,4,train
6260,0,train
9373,0,train
2127,4,train
3070,1,train
8434,4,train
11245,1,train
25928,4,train
2593,1,train
1915,3,train
1334,2,train
18334,1,train
9707,1,train
5809,0,train
21637,0,train
2960,3,train
22727,1,train
13093,4,train
14034,2,train
7815,2,train
14124,1,train
9184,1,train
21980,2,train
25258,4,train
2175,1,train
28659,4,train
7212,0,train
19097,1,train
4896,1,train
24031,3,train
27661,0,train
12990,0,train
28258,3,train
8016,0,train
17061,1,train
24069,4,train
14375,4,train
7516,4,train
21217,3,train
9629,3,train
9091,0,train
8361,2,train
19793,1,train
10968,0,train
15707,4,train
19886,0,train
29046,0,train
23967,1,train
23820,0,train
29950,1,train
24308,2,train
11659,4,train
19023,0,train
18114,2,train
13696,4,train
19406,0,train
19173,0,train
23477,0,train
7381,3,train
27660,0,train
13511,0,train
17953,2,train
981,3,train
1315,2,train
12817,1,train
23492,3,train
8840,3,train
