index,label,set
10135,2,train
15050,2,train
29734,3,train
10726,1,train
15537,1,train
13053,4,train
4219,2,train
5838,4,train
29152,1,train
27387,4,train
11846,1,train
1775,0,train
7558,2,train
11571,1,train
21178,2,train
27716,2,train
7213,4,train
19852,2,train
3190,0,train
26931,2,train
7718,4,train
23984,3,train
28636,3,train
24122,2,train
6355,4,train
19564,2,train
19399,2,train
8291,3,train
5835,0,train
18283,3,train
21375,2,train
29716,1,train
22638,0,train
23900,4,train
7023,2,train
23814,1,train
4923,0,train
12620,1,train
9162,4,train
23629,1,train
28283,1,train
6929,4,train
13468,4,train
11162,2,train
18686,2,train
11015,1,train
24266,1,train
8859,3,train
20548,0,train
10949,4,train
4651,0,train
2650,4,train
16207,4,train
28216,1,train
25954,3,train
12268,3,train
4308,1,train
8742,4,train
6583,1,train
15169,2,train
20319,1,train
22915,4,train
2319,3,train
9277,4,train
12909,1,train
8918,2,train
4052,1,train
28422,0,train
10912,1,train
8572,0,train
25873,0,train
29881,1,train
5104,2,train
10908,4,train
5689,4,train
25014,0,train
10577,3,train
23817,3,train
990,2,train
12569,0,train
5797,3,train
25136,0,train
14833,4,train
20283,0,train
20049,4,train
17616,3,train
11537,3,train
11717,1,train
17427,4,train
27287,3,train
21143,3,train
28410,1,train
13634,0,train
14718,3,train
8125,3,train
6008,1,train
2319,3,train
24553,2,train
20899,4,train
17954,3,train
26853,2,train
4648,0,train
7593,3,train
19665,0,train
10710,1,train
28526,2,train
22122,1,train
6687,0,train
13929,0,train
6382,3,train
15915,0,train
11786,3,train
24701,3,train
17959,0,train
11901,2,train
2873,4,train
19389,4,train
16893,3,train
8339,4,train
28202,1,train
294,1,train
15819,4,train
18620,0,train
836,3,train
19060,1,train
11908,1,train
26336,3,train
8515,4,train
18866,2,train
28189,3,train
28000,3,train
2874,2,train
21563,4,train
29504,1,train
21320,2,train
19023,0,train
20427,3,train
3576,2,train
15486,1,train
18713,0,train
4267,2,train
9760,4,train
17690,3,train
21189,0,train
9063,1,train
3343,0,train
