index,label,set
20071,2,train
8239,3,train
12858,2,train
14835,2,train
10543,0,train
5075,3,train
2459,1,train
25940,4,train
14835,2,train
13747,4,train
26603,3,train
6721,2,train
19562,0,train
27443,1,train
16738,1,train
24780,3,train
22913,1,train
11456,0,train
5831,0,train
10748,4,train
23387,0,train
20278,2,train
25403,0,train
6449,0,train
24817,0,train
28388,1,train
1855,4,train
5839,3,train
4568,1,train
7031,1,train
6302,4,train
24852,1,train
13167,2,train
2882,4,train
6594,2,train
8135,4,train
28995,0,train
27382,3,train
16794,0,train
15752,1,train
14079,0,train
12409,0,train
26310,0,train
5036,3,train
8465,1,train
11719,3,train
14952,4,train
11504,0,train
15379,0,train
16635,2,train
29063,4,train
17153,0,train
9,4,train
16424,4,train
8962,3,train
6459,1,train
25759,0,train
27828,2,train
27887,3,train
17409,2,train
13057,3,train
6821,1,train
17653,1,train
20250,4,train
867,2,train
6983,1,train
4185,0,train
6499,2,train
6607,1,train
25231,2,train
23220,2,train
25460,3,train
27733,1,train
18263,4,train
12654,4,train
6221,1,train
22315,1,train
843,0,train
22378,0,train
2833,3,train
8245,3,train
16622,1,train
5001,3,train
10014,1,train
16970,4,train
23583,2,train
25774,4,train
17856,1,train
496,2,train
6698,1,train
6849,2,train
11981,1,train
19585,2,train
9620,1,train
21092,0,train
6545,3,train
16229,4,train
29838,1,train
4917,3,train
27869,2,train
23268,3,train
25236,1,train
27674,0,train
2226,1,train
21274,3,train
16433,2,train
24857,3,train
15649,0,train
15394,0,train
708,2,train
21039,4,train
21593,2,train
16793,2,train
7881,4,train
3161,3,train
14540,2,train
18318,2,train
12394,0,train
12265,1,train
6448,3,train
2063,0,train
13518,2,train
5885,3,train
12811,1,train
21602,4,train
16787,3,train
26809,1,train
7462,3,train
9168,1,train
23046,3,train
5870,4,train
11420,0,train
6877,2,train
5135,2,train
9063,1,train
19657,1,train
29099,1,train
11508,3,train
29729,1,train
13428,1,train
7408,0,train
15279,1,train
22658,1,train
25768,2,train
29705,4,train
5760,1,train
8398,2,train
26331,0,train
34,0,train
2355,2,train
29162,4,train
21740,3,train
11712,4,train
25349,4,train
29877,4,train
23743,1,train
3771,0,train
28608,4,train
1624,0,train
11241,2,train
14107,1,train
13849,0,train
21750,4,train
633,1,train
20762,3,train
26432,1,train
9003,2,train
5522,1,train
973,3,train
14578,0,train
16463,4,train
21293,1,train
28620,4,train
14017,1,train
3846,1,train
12706,4,train
16668,1,train
29998,3,train
16913,2,train
18067,4,train
17409,2,train
7240,0,train
963,0,train
8408,3,train
4688,2,train
21050,3,train
13155,3,train
25368,1,train
22681,2,train
22588,4,train
23006,2,train
3930,3,train
12255,1,train
9422,0,train
9030,3,train
2475,3,train
25227,2,train
9340,4,train
5422,0,train
23414,2,train
13372,1,train
20456,3,train
4505,2,train
27741,0,train
24292,4,train
18677,1,train
10151,0,train
