index,label,set
29452,0,train
7150,1,train
14240,3,train
4854,3,train
22853,3,train
15941,2,train
12574,3,train
12030,0,train
16202,2,train
14949,1,train
4177,2,train
29532,1,train
15768,4,train
13823,4,train
13619,4,train
21012,0,train
7717,0,train
24267,2,train
11244,0,train
18068,3,train
27128,3,train
19531,0,train
6755,4,train
22853,3,train
3474,4,train
16914,4,train
29312,1,train
12995,4,train
3658,0,train
19184,2,train
11216,3,train
11055,4,train
21606,0,train
21856,3,train
25193,4,train
16940,3,train
24456,2,train
28817,2,train
21493,3,train
15079,4,train
23922,2,train
11760,2,train
20877,4,train
698,4,train
26565,2,train
13220,1,train
26501,2,train
5777,4,train
21427,3,train
3052,1,train
7423,0,train
238,2,train
14530,3,train
15544,4,train
14144,1,train
2019,1,train
24273,0,train
20523,2,train
13461,3,train
25036,0,train
5511,2,train
8211,1,train
3631,4,train
29100,4,train
28273,2,train
14187,1,train
20155,2,train
19812,4,train
21016,1,train
26489,2,train
21654,3,train
6853,0,train
3791,1,train
16825,0,train
6521,4,train
22969,4,train
22969,4,train
5119,0,train
7623,4,train
15000,2,train
10589,3,train
23183,4,train
16654,1,train
28417,3,train
884,1,train
28481,2,train
19972,0,train
2007,2,train
23448,3,train
16037,2,train
19181,3,train
3742,2,train
22629,4,train
29304,1,train
16385,2,train
1726,2,train
2745,0,train
10100,2,train
10197,4,train
26366,0,train
17459,4,train
27363,0,train
17074,2,train
22928,0,train
3958,4,train
16351,2,train
24004,1,train
24939,0,train
21419,3,train
9266,2,train
22475,4,train
7995,3,train
18782,1,train
26031,3,train
8610,0,train
20897,0,train
18864,4,train
20100,1,train
29347,0,train
3912,4,train
1616,3,train
4727,2,train
21588,0,train
6072,1,train
20606,0,train
26588,1,train
5580,4,train
23585,0,train
12508,4,train
2608,2,train
24371,2,train
2568,1,train
2276,0,train
27128,3,train
772,1,train
26262,3,train
7716,2,train
4742,2,train
9864,1,train
18296,2,train
416,1,train
22537,2,train
15535,3,train
1417,4,train
17956,4,train
20309,1,train
4880,3,train
16895,0,train
12632,0,train
5233,1,train
27982,0,train
23030,3,train
11774,1,train
5511,2,train
16982,0,train
5400,3,train
11332,4,train
26671,1,train
22135,4,train
24487,2,train
17891,0,train
14812,1,train
14494,2,train
5606,3,train
24892,4,train
20898,0,train
20773,4,train
12029,4,train
28497,4,train
24263,0,train
6887,3,train
14078,0,train
27761,2,train
24928,2,train
18510,0,train
27459,0,train
17582,3,train
25648,2,train
22685,4,train
10692,0,train
4706,3,train
18104,3,train
17358,3,train
25378,1,train
947,2,train
11782,0,train
1955,1,train
14292,4,train
12236,0,train
10537,2,train
20753,0,train
27665,2,train
12577,0,train
27322,0,train
11184,1,train
18843,4,train
28572,0,train
5558,4,train
19482,0,train
23589,2,train
2994,1,train
26632,1,train
290,1,train
669,1,train
28006,0,train
16151,2,train
6564,0,train
1256,1,train
11702,3,train
221,4,train
4984,1,train
91,0,train
8762,3,train
14147,0,train
11413,4,train
7977,1,train
17196,1,train
20368,4,train
29671,3,train
5149,2,train
20530,2,train
11130,4,train
18802,0,train
23414,2,train
25276,2,train
1184,1,train
29665,2,train
21026,4,train
21165,2,train
17901,3,train
14402,1,train
9388,1,train
21419,3,train
29307,2,train
27690,2,train
11204,0,train
8232,4,train
8055,3,train
2476,1,train
21351,3,train
26775,1,train
2346,2,train
10840,4,train
18890,4,train
16391,1,train
13764,0,train
16841,1,train
14180,0,train
7014,3,train
12177,4,train
5781,3,train
6067,0,train
6546,3,train
8223,3,train
18240,4,train
11230,2,train
28852,3,train
15872,4,train
7458,0,train
20217,2,train
13097,4,train
2571,0,train
9222,3,train
23072,2,train
9143,0,train
14587,4,train
5851,1,train
11292,3,train
11589,4,train
14777,0,train
12129,4,train
22747,4,train
4187,3,train
2526,3,train
20745,4,train
9694,3,train
4882,2,train
25263,3,train
21910,0,train
25429,4,train
9145,0,train
21998,0,train
27245,4,train
2241,4,train
14111,1,train
29640,4,train
29271,4,train
15853,4,train
19429,2,train
19844,1,train
25930,3,train
25771,1,train
6163,2,train
12939,2,train
16423,2,train
20649,0,train
17753,3,train
18759,1,train
4364,2,train
4467,1,train
8477,2,train
19429,2,train
18725,2,train
20060,0,train
19051,4,train
28588,0,train
20609,4,train
27690,2,train
2166,2,train
8606,2,train
3096,1,train
17750,2,train
3749,2,train
27615,0,train
11846,1,train
16363,4,train
28923,3,train
5271,3,train
5677,0,train
29053,3,train
28730,1,train
21954,1,train
9695,3,train
12867,1,train
23666,0,train
1220,4,train
8908,2,train
21557,4,train
24217,3,train
27198,1,train
14765,2,train
13173,2,train
13724,2,train
24838,3,train
21389,0,train
10819,1,train
3318,4,train
2798,1,train
25457,3,train
5671,4,train
15835,1,train
8036,3,train
10754,4,train
12395,3,train
28411,3,train
24879,3,train
15769,4,train
13444,4,train
108,3,train
16270,0,train
3287,0,train
2982,4,train
15083,0,train
14812,1,train
5226,3,train
1249,3,train
10676,0,train
18864,4,train
16038,4,train
25038,2,train
15824,3,train
21347,1,train
12912,4,train
20616,3,train
26227,3,train
19868,0,train
25839,0,train
27102,4,train
1028,2,train
16067,3,train
26810,2,train
16059,3,train
13058,0,train
2225,1,train
24213,0,train
25826,3,train
21205,3,train
17846,0,train
6988,1,train
21451,3,train
14614,4,train
18581,2,train
4220,1,train
19285,4,train
13844,0,train
14480,0,train
29054,4,train
19344,2,train
18044,2,train
3541,0,train
25145,4,train
20730,2,train
8445,0,train
26561,1,train
27488,3,train
17021,1,train
26958,0,train
11519,0,train
21399,2,train
11013,3,train
1303,3,train
9007,4,train
2342,3,train
14666,0,train
18972,0,train
7087,0,train
16428,4,train
11329,4,train
27742,1,train
6390,3,train
11667,3,train
15377,1,train
25686,4,train
18074,2,train
6873,4,train
29847,1,train
26359,4,train
13389,3,train
3539,0,train
20393,2,train
27052,1,train
8909,2,train
10963,0,train
18280,1,train
25915,0,train
28114,3,train
24393,2,train
1285,1,train
803,1,train
16025,0,train
2821,3,train
19993,1,train
14295,3,train
12875,4,train
19619,0,train
19706,0,train
20367,4,train
27198,1,train
2018,1,train
12209,2,train
2863,1,train
25698,4,train
8734,2,train
15058,0,train
21042,4,train
28091,0,train
1393,1,train
19411,4,train
24322,4,train
4186,1,train
13353,3,train
27838,1,train
9459,2,train
19229,3,train
29028,2,train
28530,1,train
8740,3,train
27760,2,train
1031,1,train
27007,0,train
13239,2,train
12736,0,train
3714,0,train
5936,4,train
13490,1,train
21226,3,train
14621,3,train
28780,0,train
13731,1,train
20121,0,train
26598,3,train
26453,4,train
18846,3,train
18247,3,train
2386,4,train
20791,3,train
24351,3,train
20620,2,train
13462,1,train
9541,4,train
163,0,train
19968,1,train
28251,0,train
26470,1,train
20986,4,train
16557,3,train
8158,1,train
26214,0,train
1511,3,train
12510,0,train
18421,4,train
3492,2,train
11543,3,train
5155,1,train
16379,2,train
19683,0,train
6526,1,train
15096,1,train
21331,4,train
14225,2,train
7845,2,train
19235,3,train
18373,2,train
17494,3,train
27762,2,train
2973,4,train
2133,2,train
6638,3,train
17522,1,train
3600,0,train
27038,0,train
15370,3,train
9005,3,train
23503,2,train
17172,1,train
27268,4,train
680,2,train
203,4,train
21021,2,train
13798,4,train
9434,0,train
14740,4,train
6954,2,train
2621,2,train
5417,1,train
29263,4,train
18262,3,train
578,2,train
2456,3,train
24820,1,train
28408,2,train
22863,4,train
5550,4,train
25695,4,train
9208,0,train
6796,0,train
13897,1,train
5881,4,train
16919,4,train
8406,0,train
26772,0,train
28419,4,train
24096,3,train
19512,0,train
2900,3,train
29656,4,train
27762,2,train
23069,1,train
27924,3,train
27104,2,train
17364,0,train
4586,3,train
13699,4,train
9041,4,train
2823,2,train
12623,2,train
20996,2,train
10269,3,train
5253,0,train
16463,4,train
27030,2,train
21636,4,train
3219,0,train
26936,3,train
11921,0,train
13689,1,train
7616,3,train
18144,1,train
5959,3,train
20875,2,train
24258,4,train
14128,1,train
18818,2,train
16614,0,train
2926,2,train
877,4,train
7188,2,train
11798,4,train
17536,0,train
25943,3,train
8721,0,train
27701,0,train
4242,3,train
23969,1,train
24408,4,train
16883,1,train
3481,4,train
9853,4,train
29042,2,train
28092,1,train
21043,1,train
24371,2,train
18610,3,train
10698,1,train
22255,3,train
19775,4,train
22838,2,train
1438,3,train
29774,4,train
8587,4,train
22528,3,train
11007,2,train
383,1,train
10578,2,train
16598,0,train
12090,2,train
17881,2,train
474,4,train
18405,1,train
28996,2,train
18873,0,train
20137,0,train
20830,0,train
3557,1,train
28891,2,train
20359,4,train
23946,2,train
422,3,train
1209,1,train
16159,1,train
8694,4,train
4685,0,train
23519,0,train
17099,2,train
560,3,train
25414,3,train
3428,0,train
4908,1,train
17604,0,train
10794,2,train
12827,1,train
418,1,train
2068,1,train
19808,3,train
15849,1,train
25353,3,train
29343,3,train
17991,0,train
11419,2,train
20307,0,train
27618,3,train
25322,4,train
25985,2,train
15217,3,train
13026,0,train
19938,3,train
4301,4,train
6714,1,train
18044,2,train
17942,4,train
13022,4,train
26506,2,train
9718,3,train
11948,0,train
7690,4,train
7192,0,train
658,4,train
28473,2,train
22741,4,train
5693,3,train
8175,2,train
27542,1,train
7674,1,train
6365,0,train
175,1,train
2581,2,train
28526,2,train
19110,0,train
15499,0,train
3020,3,train
14663,2,train
5951,1,train
4614,1,train
18758,0,train
27204,3,train
20820,2,train
18193,3,train
