index,label,set
25957,1,train
7552,0,train
15072,4,train
1096,2,train
12791,3,train
14412,2,train
8119,0,train
23776,2,train
7862,4,train
8242,2,train
140,2,train
29774,4,train
9058,0,train
24123,1,train
17569,3,train
22354,3,train
441,2,train
8170,3,train
5929,4,train
29584,3,train
12320,3,train
3745,4,train
12568,0,train
7919,1,train
18651,1,train
8811,1,train
21435,2,train
15504,4,train
3935,2,train
19090,2,train
1855,4,train
6120,4,train
17527,0,train
14558,4,train
20902,0,train
23610,4,train
29944,0,train
7449,4,train
25052,3,train
28413,3,train
17216,3,train
16336,4,train
21223,0,train
10995,3,train
1921,0,train
4393,3,train
2717,2,train
9713,2,train
17095,2,train
11229,2,train
3273,3,train
12437,0,train
26898,2,train
21533,0,train
24414,3,train
26263,2,train
28726,1,train
26699,2,train
915,0,train
29151,0,train
9253,3,train
27061,2,train
23568,4,train
21734,3,train
20521,2,train
5373,3,train
27371,2,train
29440,4,train
10229,0,train
19336,3,train
4289,1,train
2031,2,train
20815,4,train
5885,3,train
10941,3,train
14175,2,train
24333,2,train
10239,2,train
23373,3,train
16114,2,train
26929,2,train
22343,2,train
7292,2,train
17287,3,train
154,0,train
20042,1,train
21821,0,train
18105,4,train
17270,1,train
11688,4,train
12998,1,train
22318,4,train
3930,3,train
696,1,train
2309,0,train
8348,2,train
22280,0,train
17884,0,train
19546,0,train
15572,0,train
17628,4,train
13317,1,train
27968,2,train
21778,0,train
5144,2,train
20538,1,train
11793,1,train
17857,1,train
15141,1,train
29377,2,train
5276,4,train
22118,3,train
453,3,train
16060,1,train
9791,0,train
6394,1,train
9157,0,train
12730,0,train
15674,3,train
7213,4,train
4358,3,train
14462,4,train
8220,0,train
26694,0,train
22500,3,train
7538,3,train
23030,3,train
21147,0,train
29790,4,train
23679,4,train
7825,4,train
18985,2,train
22245,3,train
28601,1,train
7692,4,train
23125,4,train
16729,3,train
4654,4,train
7486,3,train
6058,0,train
16484,4,train
10664,0,train
4958,3,train
6151,2,train
29266,4,train
9127,2,train
8962,3,train
604,4,train
7669,3,train
19452,0,train
17763,0,train
26232,2,train
8152,1,train
28203,1,train
3419,1,train
939,0,train
26988,2,train
26036,2,train
5054,2,train
16390,2,train
