index,label,set
18430,2,train
23716,2,train
118,0,train
29805,2,train
22183,4,train
8403,0,train
25849,4,train
8838,0,train
11151,3,train
1849,1,train
1863,3,train
1494,2,train
6299,0,train
17995,1,train
13090,3,train
24147,3,train
23514,0,train
22689,2,train
113,3,train
2130,0,train
25296,2,train
21816,0,train
8033,1,train
726,3,train
1210,0,train
5515,2,train
18244,4,train
4027,1,train
2269,2,train
7078,4,train
19276,2,train
12111,3,train
5157,0,train
23066,4,train
16535,2,train
4451,1,train
4637,1,train
20785,1,train
4662,4,train
9825,2,train
7723,3,train
4561,2,train
21059,1,train
28951,0,train
18016,3,train
18873,0,train
19806,0,train
14179,3,train
15446,4,train
3460,2,train
27879,1,train
15796,2,train
14162,2,train
22324,3,train
22770,2,train
1642,1,train
8330,0,train
10136,2,train
21541,0,train
13,4,train
11797,2,train
25289,1,train
23867,1,train
28831,1,train
27378,4,train
8595,1,train
28515,2,train
25609,0,train
18369,0,train
2784,0,train
10611,0,train
10696,2,train
24737,1,train
27228,1,train
4368,1,train
6092,3,train
6533,2,train
9494,0,train
18487,4,train
2530,2,train
16847,4,train
3152,2,train
4313,2,train
19199,1,train
25064,4,train
12865,0,train
18196,1,train
27469,2,train
19911,1,train
24058,1,train
11026,0,train
10448,2,train
9157,0,train
3352,1,train
9676,1,train
22942,3,train
26132,1,train
17120,4,train
20653,4,train
10266,1,train
21857,3,train
9276,2,train
11614,2,train
12889,4,train
14367,3,train
21139,0,train
20618,2,train
19954,4,train
12421,1,train
22537,2,train
9322,3,train
22439,1,train
29485,3,train
22299,2,train
18936,0,train
22964,3,train
12080,0,train
21910,0,train
3403,3,train
8431,0,train
20471,0,train
12508,4,train
18364,2,train
625,4,train
8319,2,train
13393,1,train
26968,1,train
26216,1,train
5755,1,train
15235,0,train
589,4,train
10463,3,train
20220,1,train
6926,4,train
17249,0,train
24108,3,train
20088,1,train
2633,0,train
732,3,train
19973,3,train
2083,0,train
23063,1,train
27274,3,train
10240,4,train
9101,4,train
23807,1,train
25887,4,train
21310,2,train
12757,3,train
11477,0,train
22464,0,train
26136,4,train
13265,2,train
25310,4,train
9106,3,train
4596,4,train
29431,3,train
11720,3,train
22235,4,train
9433,1,train
23604,0,train
6866,0,train
14665,0,train
12485,0,train
10851,1,train
9792,1,train
1018,4,train
18950,4,train
11772,3,train
11900,4,train
7938,4,train
15794,0,train
16867,2,train
2672,4,train
20608,1,train
18043,4,train
13912,1,train
9303,0,train
7046,0,train
15767,4,train
25700,3,train
22344,1,train
29365,0,train
4795,4,train
28838,0,train
19814,2,train
23039,4,train
15750,0,train
12043,1,train
18695,0,train
16305,3,train
8138,2,train
22697,3,train
9249,4,train
24019,1,train
19047,2,train
27617,2,train
9648,1,train
11754,4,train
15837,2,train
14389,2,train
18312,0,train
14065,2,train
4612,1,train
10248,3,train
19982,0,train
4657,1,train
22522,3,train
4696,0,train
23751,0,train
15446,4,train
13961,4,train
18315,3,train
22357,3,train
19631,4,train
24878,3,train
4987,2,train
25817,1,train
7410,3,train
2224,0,train
14646,1,train
5499,1,train
8124,3,train
22342,0,train
15703,3,train
17780,3,train
22190,3,train
3981,3,train
19696,1,train
6362,1,train
21558,3,train
13805,0,train
1289,1,train
1320,4,train
5609,1,train
25659,3,train
28138,0,train
5623,2,train
12380,0,train
8345,3,train
22677,0,train
1273,4,train
7928,1,train
7072,0,train
10543,0,train
11797,2,train
27262,3,train
18549,2,train
3016,1,train
19087,1,train
22039,4,train
195,4,train
9505,2,train
24798,0,train
292,4,train
28376,0,train
15196,4,train
27404,4,train
8368,1,train
18250,0,train
3263,4,train
28312,3,train
12035,0,train
20930,3,train
23819,0,train
7925,0,train
23364,4,train
8865,4,train
13380,3,train
3793,0,train
10397,2,train
230,0,train
20871,4,train
23424,3,train
21024,0,train
28783,4,train
4767,0,train
10133,2,train
8722,0,train
1695,2,train
7091,3,train
346,1,train
18517,0,train
24587,2,train
12973,4,train
12861,3,train
12646,3,train
8501,2,train
25099,3,train
25831,1,train
5161,0,train
29643,3,train
20313,2,train
20406,0,train
2378,3,train
749,1,train
3726,2,train
18353,1,train
25560,2,train
29459,2,train
16314,0,train
18129,2,train
16766,4,train
15247,1,train
29237,2,train
17034,4,train
21033,2,train
27844,1,train
29775,4,train
27361,4,train
17770,4,train
27270,3,train
5091,2,train
28185,3,train
17408,1,train
22994,0,train
10716,0,train
13799,0,train
27737,4,train
12238,4,train
23310,2,train
335,4,train
10457,1,train
4205,1,train
16034,1,train
21705,3,train
2915,1,train
6088,2,train
7564,3,train
25040,4,train
26695,1,train
23834,2,train
9861,0,train
9315,4,train
9228,2,train
14764,0,train
4360,2,train
3007,4,train
17410,1,train
1895,2,train
16529,0,train
4358,3,train
23190,2,train
9633,1,train
3616,0,train
12802,3,train
18806,0,train
6563,4,train
13491,1,train
281,3,train
7113,0,train
7991,1,train
22968,1,train
14274,0,train
7278,3,train
22492,3,train
25903,4,train
7000,3,train
2291,2,train
4720,1,train
29054,4,train
12211,2,train
20138,1,train
4649,0,train
7214,3,train
353,1,train
17253,2,train
13329,3,train
15705,4,train
14378,2,train
2467,3,train
2474,0,train
25390,3,train
18737,0,train
15064,2,train
22719,3,train
11846,1,train
