index,label,set
15665,1,train
21544,0,train
5601,3,train
19221,1,train
14765,2,train
20652,3,train
12421,1,train
7716,2,train
2961,4,train
5214,4,train
7186,3,train
11134,2,train
26112,3,train
11845,3,train
24759,4,train
25014,0,train
25750,2,train
21479,2,train
25041,2,train
2411,4,train
25922,2,train
28145,2,train
10093,1,train
10728,4,train
29538,3,train
25899,0,train
6217,0,train
24935,4,train
8114,2,train
7754,4,train
7284,1,train
2457,4,train
28602,2,train
29625,3,train
13157,4,train
4713,0,train
17325,4,train
20004,2,train
18711,3,train
16401,4,train
10836,0,train
17558,4,train
5089,2,train
22525,3,train
23419,3,train
21825,0,train
14045,3,train
21332,2,train
8295,1,train
18457,4,train
28669,1,train
8698,1,train
21490,2,train
29550,2,train
16117,0,train
8628,0,train
145,1,train
18317,0,train
3524,4,train
13818,4,train
28826,1,train
3799,0,train
17995,1,train
28836,1,train
18957,2,train
3327,1,train
15205,0,train
25692,0,train
19416,0,train
1751,3,train
11737,0,train
5968,1,train
2829,1,train
14015,3,train
20417,3,train
10247,3,train
18440,3,train
6313,2,train
17655,4,train
18101,1,train
26538,4,train
25541,3,train
18577,1,train
14667,0,train
4901,3,train
4138,0,train
29105,3,train
6612,0,train
26103,3,train
14355,1,train
12810,4,train
23606,1,train
5771,4,train
19179,4,train
2193,3,train
24466,1,train
29298,2,train
26334,4,train
8459,2,train
16324,3,train
14385,1,train
1290,1,train
23394,4,train
8456,0,train
16632,2,train
1243,2,train
13046,3,train
17778,4,train
19394,4,train
6131,2,train
25476,2,train
13293,2,train
18567,2,train
21192,4,train
9135,0,train
14092,3,train
19721,3,train
23257,2,train
18134,0,train
9824,1,train
20069,4,train
3009,3,train
6327,1,train
9144,0,train
2382,4,train
11058,4,train
13707,1,train
24467,0,train
7422,1,train
17339,2,train
19585,2,train
2187,1,train
24456,2,train
27038,0,train
2193,3,train
12900,1,train
14133,3,train
24424,1,train
8472,3,train
22228,0,train
3882,4,train
13168,1,train
741,1,train
23342,1,train
8692,1,train
7825,4,train
29324,1,train
12473,4,train
6274,2,train
7857,3,train
12930,1,train
25892,2,train
18466,0,train
27054,2,train
2064,4,train
15871,2,train
14786,4,train
21753,0,train
21040,2,train
2608,2,train
14064,3,train
3594,1,train
23156,4,train
16551,2,train
8392,2,train
10011,4,train
14696,0,train
7151,4,train
7466,0,train
15125,1,train
15181,0,train
24625,3,train
19704,1,train
10155,3,train
29534,2,train
6219,1,train
16878,3,train
22369,1,train
19266,0,train
8724,0,train
18325,4,train
10343,2,train
21129,0,train
14234,2,train
10298,2,train
8286,3,train
9454,0,train
20736,1,train
29109,4,train
9716,0,train
19855,3,train
11107,2,train
10570,2,train
10425,0,train
10026,1,train
15371,3,train
12533,4,train
24137,3,train
25617,1,train
6707,2,train
28855,1,train
17845,0,train
13818,4,train
1134,2,train
26388,4,train
9574,3,train
10793,3,train
12036,4,train
27806,3,train
14610,0,train
23288,3,train
18809,4,train
4305,2,train
10340,1,train
20310,2,train
4130,2,train
17549,1,train
7149,2,train
16014,0,train
21032,4,train
2732,3,train
19025,1,train
17928,3,train
7232,2,train
1107,0,train
11047,4,train
25070,0,train
14938,3,train
18928,0,train
13522,4,train
27478,3,train
26709,0,train
14677,2,train
13985,2,train
1312,1,train
24776,3,train
6667,0,train
5448,4,train
17904,4,train
5338,3,train
10794,2,train
3864,3,train
7254,2,train
8892,4,train
22890,0,train
7825,4,train
25642,0,train
26323,1,train
7988,3,train
10605,2,train
7917,4,train
9863,1,train
28379,2,train
28740,0,train
10666,0,train
24367,1,train
12153,2,train
26583,4,train
8937,2,train
24626,4,train
21181,3,train
10148,4,train
19583,1,train
4288,1,train
29658,1,train
1889,0,train
9369,3,train
15059,4,train
10205,4,train
3485,3,train
12197,2,train
7674,1,train
24826,0,train
28237,4,train
6836,3,train
22986,2,train
21196,1,train
5192,0,train
29613,1,train
7853,4,train
27436,1,train
17631,0,train
4513,4,train
4129,1,train
13159,0,train
965,2,train
7473,0,train
14836,0,train
4094,3,train
10695,0,train
1858,2,train
14020,1,train
6909,4,train
16900,2,train
6198,0,train
15834,3,train
17371,0,train
1739,3,train
4968,1,train
28551,0,train
19152,0,train
25647,4,train
10261,0,train
24746,3,train
10459,4,train
17630,0,train
12971,2,train
2727,4,train
3499,2,train
20728,4,train
20368,4,train
26487,4,train
11963,2,train
7131,3,train
13271,2,train
1738,1,train
10994,1,train
18533,0,train
25406,0,train
20790,4,train
11160,0,train
12209,2,train
14327,3,train
15880,2,train
29084,3,train
14158,0,train
4221,1,train
22586,0,train
15595,2,train
13175,3,train
17516,1,train
17272,4,train
16985,4,train
18745,3,train
24294,4,train
25455,4,train
17285,2,train
15183,4,train
24290,4,train
21256,3,train
27753,1,train
6501,3,train
11046,2,train
4280,1,train
11736,0,train
16555,4,train
18333,2,train
18845,2,train
18362,3,train
23862,4,train
8007,3,train
23030,3,train
21240,3,train
955,2,train
28398,0,train
13892,1,train
25662,3,train
20758,2,train
22518,0,train
708,2,train
17278,3,train
7251,0,train
6840,4,train
11932,3,train
26138,4,train
21731,2,train
8818,4,train
5360,3,train
12521,0,train
25273,0,train
25624,0,train
8071,3,train
26587,1,train
10141,2,train
13990,3,train
26048,3,train
9537,1,train
27345,0,train
14719,0,train
27846,3,train
12862,2,train
22195,0,train
28289,2,train
14626,3,train
14117,2,train
28955,4,train
24158,2,train
4995,2,train
5909,3,train
4400,3,train
26465,2,train
15235,0,train
14827,1,train
13207,0,train
23911,3,train
9133,3,train
10174,1,train
877,4,train
3446,1,train
12049,0,train
12437,0,train
22802,1,train
20776,3,train
23019,0,train
12348,0,train
27191,4,train
17693,2,train
1952,4,train
22771,0,train
17099,2,train
28383,4,train
20095,4,train
4158,1,train
14241,1,train
5160,1,train
21923,1,train
2035,3,train
3717,3,train
7182,3,train
13695,0,train
10662,1,train
27326,2,train
9052,4,train
20892,4,train
18371,3,train
19465,1,train
15963,1,train
16138,4,train
2447,4,train
1381,4,train
29211,3,train
22602,1,train
17765,2,train
12258,4,train
17166,1,train
29816,4,train
25834,2,train
23099,0,train
11288,1,train
17868,4,train
7467,1,train
14426,4,train
10198,0,train
8008,1,train
25629,0,train
18983,2,train
17129,1,train
7422,1,train
22125,1,train
