index,label,set
2509,4,train
10172,2,train
24191,3,train
21921,0,train
28009,3,train
14257,1,train
11601,2,train
11138,0,train
11031,2,train
23911,3,train
2873,4,train
15793,2,train
22237,2,train
10574,3,train
7863,2,train
7175,3,train
8091,0,train
28932,4,train
20448,1,train
11328,4,train
15631,1,train
7089,2,train
20510,4,train
20974,2,train
25823,4,train
25600,1,train
7972,3,train
20198,3,train
809,2,train
5970,2,train
23903,0,train
25093,2,train
6389,1,train
16131,3,train
19340,2,train
20455,2,train
24963,0,train
18912,2,train
683,1,train
13027,1,train
23418,1,train
19405,4,train
15501,2,train
14975,2,train
191,1,train
21741,4,train
20272,1,train
18108,4,train
7218,3,train
12674,4,train
18777,3,train
7124,3,train
17394,3,train
17638,0,train
11380,3,train
9456,1,train
16974,2,train
7680,3,train
9667,3,train
7377,4,train
20758,2,train
2436,1,train
17319,3,train
4002,3,train
24128,3,train
17704,4,train
4689,0,train
6550,4,train
27464,0,train
29814,3,train
15781,1,train
3724,3,train
620,1,train
24590,4,train
674,3,train
16789,4,train
1074,3,train
9478,1,train
10649,1,train
22683,1,train
9556,0,train
14967,2,train
17143,3,train
17986,1,train
14630,1,train
23679,4,train
5814,3,train
9149,2,train
12941,1,train
22894,4,train
14609,2,train
29592,1,train
25539,1,train
23507,0,train
23401,2,train
1656,3,train
21211,1,train
12130,3,train
23800,2,train
17485,4,train
16571,4,train
9488,1,train
28154,1,train
15102,1,train
11064,2,train
9481,3,train
19942,3,train
20068,2,train
21285,4,train
5123,2,train
14534,2,train
12881,3,train
15409,3,train
20532,3,train
411,2,train
19382,1,train
4495,4,train
17625,2,train
23727,2,train
10567,2,train
5800,4,train
21128,4,train
8716,0,train
4098,3,train
25888,0,train
9799,3,train
2095,1,train
7383,1,train
2837,1,train
24252,2,train
4756,3,train
5512,4,train
24625,3,train
13678,1,train
7903,2,train
4907,3,train
18407,3,train
25917,0,train
23962,1,train
12215,4,train
4888,2,train
13158,3,train
26883,1,train
26364,1,train
20268,4,train
1717,1,train
10867,0,train
23776,2,train
20828,2,train
6868,4,train
12805,4,train
12898,3,train
9053,4,train
14460,1,train
13049,1,train
27852,4,train
1299,1,train
12084,3,train
12210,3,train
27588,3,train
3742,2,train
9544,4,train
1242,2,train
19162,0,train
3563,0,train
5629,4,train
8553,1,train
23972,3,train
28825,1,train
13936,1,train
6717,4,train
17986,1,train
23173,0,train
6223,1,train
12257,4,train
25379,2,train
8619,4,train
29162,4,train
3370,0,train
8176,3,train
4033,3,train
11838,2,train
15284,3,train
23669,1,train
23971,0,train
25406,0,train
13262,3,train
16665,2,train
1965,0,train
21339,4,train
2216,2,train
12036,4,train
8713,1,train
13565,0,train
26504,4,train
21228,2,train
14012,3,train
15356,0,train
3655,4,train
24002,0,train
18495,1,train
23435,3,train
4012,0,train
27668,2,train
27755,1,train
7762,0,train
25136,0,train
3905,4,train
25007,4,train
28522,3,train
25125,2,train
5138,4,train
14124,1,train
24952,0,train
11102,2,train
19804,0,train
20103,2,train
17423,1,train
4741,0,train
24789,4,train
7098,4,train
4244,4,train
158,1,train
18811,0,train
14322,4,train
19257,2,train
9703,2,train
16547,4,train
19772,4,train
2683,4,train
29722,4,train
21768,3,train
4034,1,train
11173,0,train
14028,1,train
6799,1,train
9472,1,train
14106,4,train
11714,1,train
3939,1,train
15376,1,train
25705,4,train
268,0,train
27464,0,train
16514,2,train
16660,3,train
19905,3,train
26701,3,train
2006,1,train
17550,4,train
11735,1,train
14394,3,train
9065,0,train
8894,2,train
9931,2,train
21373,3,train
9847,2,train
13139,0,train
13832,3,train
13671,1,train
5745,1,train
28611,2,train
6534,0,train
596,3,train
2459,1,train
19795,2,train
9416,2,train
21752,2,train
26513,1,train
16656,2,train
9208,0,train
13378,2,train
12605,2,train
774,2,train
18503,2,train
26422,1,train
29086,2,train
11120,3,train
15909,0,train
20475,4,train
8652,0,train
16376,4,train
9089,1,train
12592,3,train
2707,3,train
9111,3,train
1255,0,train
9318,4,train
5133,3,train
1047,4,train
23309,2,train
10056,4,train
28149,0,train
2177,2,train
3319,2,train
1822,1,train
26548,0,train
23526,2,train
17950,2,train
27123,0,train
18635,3,train
7428,4,train
9935,0,train
11841,3,train
11749,3,train
12436,4,train
21080,1,train
8822,1,train
27895,2,train
7503,2,train
27665,2,train
23667,1,train
24015,4,train
10582,1,train
2561,1,train
5332,0,train
17306,3,train
26785,0,train
2943,3,train
9191,0,train
5059,4,train
17208,3,train
29710,2,train
14891,3,train
2469,4,train
4961,4,train
762,0,train
28764,3,train
2340,1,train
16846,1,train
8992,1,train
11412,0,train
23917,3,train
7890,3,train
10794,2,train
6613,1,train
25182,3,train
21546,4,train
24507,2,train
977,2,train
24875,0,train
10334,0,train
1239,0,train
16999,1,train
14328,1,train
24440,3,train
27107,4,train
20652,3,train
28778,0,train
16502,0,train
9227,3,train
12111,3,train
7422,1,train
23255,4,train
6133,3,train
22804,2,train
10193,3,train
18100,0,train
11358,2,train
2849,3,train
19451,0,train
25993,4,train
13949,2,train
26848,4,train
24926,3,train
16467,3,train
5378,2,train
23208,2,train
9228,2,train
18926,3,train
5008,2,train
406,1,train
15896,3,train
23101,2,train
2745,0,train
16543,3,train
4417,0,train
26523,3,train
26535,3,train
8182,3,train
27967,4,train
157,1,train
16610,3,train
28981,2,train
1244,1,train
24671,4,train
23713,1,train
11539,0,train
2873,4,train
21168,3,train
20314,0,train
10287,4,train
26621,4,train
26087,0,train
29976,4,train
18860,0,train
27453,3,train
26112,3,train
22521,0,train
22570,2,train
26387,3,train
28368,2,train
2587,2,train
9908,3,train
4809,2,train
26829,0,train
1960,3,train
15972,0,train
19031,1,train
15524,2,train
52,3,train
9234,1,train
23078,2,train
10298,2,train
14204,4,train
18716,3,train
16338,0,train
280,2,train
1901,1,train
6187,1,train
19825,1,train
14759,3,train
25836,4,train
22082,2,train
10885,1,train
23396,2,train
2219,2,train
8025,4,train
10608,0,train
28239,1,train
14930,0,train
17996,0,train
15489,0,train
10806,3,train
1074,3,train
18466,0,train
11151,3,train
16564,0,train
23025,2,train
26848,4,train
16247,4,train
908,3,train
7741,4,train
10953,2,train
18920,1,train
18981,4,train
23134,2,train
2038,4,train
20828,2,train
15155,2,train
19466,0,train
7825,4,train
17449,3,train
28366,1,train
22942,3,train
17876,3,train
26633,3,train
10289,4,train
18956,0,train
1390,3,train
11155,4,train
20478,4,train
2625,2,train
12944,1,train
14295,3,train
29904,3,train
4095,0,train
22270,2,train
20638,1,train
7446,0,train
12731,3,train
23044,0,train
2708,1,train
7278,3,train
28737,4,train
4340,1,train
13085,0,train
25493,0,train
8762,3,train
11642,4,train
29457,2,train
10584,0,train
10514,4,train
11091,2,train
18259,2,train
10167,3,train
26753,3,train
17300,2,train
15598,2,train
27156,2,train
18856,0,train
23313,0,train
16124,3,train
16521,2,train
21007,4,train
27716,2,train
25107,0,train
13110,0,train
21804,4,train
825,3,train
24784,0,val
3124,3,val
21984,0,val
26164,0,val
25419,0,val
3014,3,val
2844,1,val
17442,2,val
26402,3,val
9874,4,val
13648,0,val
8256,2,val
291,2,val
21903,3,val
8039,1,val
12521,0,val
16155,3,val
14414,1,val
24150,1,val
6819,0,val
24715,2,val
22933,3,val
2715,3,val
15811,1,val
980,1,val
18572,1,val
10056,4,val
22667,0,val
6654,1,val
20931,1,val
4064,2,val
27336,1,val
17458,2,val
11810,3,val
16430,0,val
14193,2,val
6241,1,val
16220,3,val
4097,4,val
1515,3,val
23741,4,val
3395,0,val
4294,4,val
892,1,val
26588,1,val
9630,4,val
9641,0,val
2212,0,val
13634,0,val
7044,1,val
28182,2,val
24006,3,val
27031,4,val
22849,4,val
26281,0,val
6486,3,val
8852,1,val
17192,3,val
18750,1,val
6972,4,val
6561,1,val
23181,1,val
3070,1,val
8557,3,val
18564,2,val
21766,0,val
6307,0,val
19475,0,val
22399,4,val
9721,2,val
26964,3,val
5238,3,val
13804,1,val
3104,0,val
23159,0,val
6718,3,val
5069,2,val
8128,2,val
2519,4,val
24459,3,val
18447,0,val
29560,2,val
22149,1,val
25229,1,val
26566,2,val
10079,3,val
16824,2,val
6477,0,val
2856,0,val
14162,2,val
10959,0,val
26381,4,val
5008,2,val
16572,1,val
5040,1,val
3754,2,val
19542,2,val
11687,3,val
1305,3,val
24294,4,val
22032,0,val
13610,2,val
3751,1,val
4424,0,val
13889,2,val
766,1,val
16584,1,val
26023,4,val
4698,3,test
4741,2,test
3738,1,test
3710,2,test
4982,0,test
4075,4,test
2519,2,test
3837,0,test
1284,0,test
4761,3,test
2988,3,test
2357,0,test
4840,1,test
862,3,test
2446,3,test
187,4,test
1394,2,test
1757,2,test
877,3,test
3863,3,test
3518,3,test
14,4,test
1841,4,test
2195,4,test
4678,4,test
1813,0,test
2906,1,test
922,4,test
1932,1,test
1481,0,test
2611,4,test
2613,4,test
2658,0,test
5,4,test
1566,3,test
4346,3,test
2955,4,test
1870,2,test
2712,2,test
269,0,test
2573,0,test
1068,2,test
1506,1,test
1613,2,test
4122,0,test
1152,4,test
357,4,test
4871,3,test
1748,4,test
1822,2,test
187,4,test
3449,4,test
3879,4,test
3469,4,test
277,1,test
1604,0,test
2386,4,test
1632,1,test
3886,3,test
2510,3,test
4173,2,test
3918,0,test
4591,3,test
4932,2,test
1747,1,test
969,3,test
990,1,test
2161,1,test
1953,3,test
2047,4,test
1497,1,test
834,2,test
4192,0,test
1754,0,test
4849,3,test
472,1,test
1254,4,test
2549,0,test
3975,4,test
4402,3,test
4711,1,test
468,4,test
4226,2,test
1419,1,test
3128,2,test
2774,0,test
3503,4,test
2233,4,test
4256,2,test
4100,4,test
3340,2,test
2110,4,test
3313,2,test
2054,1,test
2493,4,test
833,1,test
821,1,test
2721,4,test
3091,1,test
694,4,test
4508,1,test
2137,0,test
122,3,test
3107,1,test
805,3,test
3889,4,test
2517,3,test
1026,2,test
