index,label,set
9696,3,train
23169,1,train
4468,0,train
10910,3,train
4497,3,train
3138,0,train
21494,4,train
1560,2,train
13824,2,train
10083,3,train
21079,1,train
10511,3,train
21097,3,train
13929,0,train
11066,0,train
18590,3,train
28668,2,train
10258,4,train
24560,3,train
8898,0,train
26864,0,train
26190,1,train
16026,2,train
3484,3,train
7289,3,train
20825,0,train
20006,1,train
6787,0,train
4914,0,train
12526,0,train
14,3,train
13352,0,train
21667,1,train
10107,4,train
19614,0,train
8793,1,train
11758,3,train
19970,2,train
26552,1,train
4363,3,train
20704,4,train
26205,1,train
5392,3,train
10449,3,train
10472,2,train
16418,0,train
21700,0,train
20051,4,train
24865,2,train
16113,0,train
28506,0,train
24399,1,train
13744,3,train
21731,2,train
5875,3,train
23103,2,train
14505,4,train
22354,3,train
10629,2,train
28589,0,train
28884,1,train
14060,2,train
27485,4,train
22724,1,train
21035,4,train
20943,1,train
23906,0,train
21636,4,train
5539,0,train
25926,4,train
9854,1,train
11064,2,train
29575,4,train
24192,4,train
25748,0,train
1056,4,train
24591,1,train
2459,1,train
14025,0,train
8309,2,train
19927,4,train
26649,1,train
7354,2,train
24201,0,train
3384,3,train
9258,2,train
17584,2,train
22115,0,train
21682,4,train
18829,0,train
8292,2,train
24975,0,train
20488,2,train
4289,1,train
23368,0,train
16554,0,train
15406,3,train
1779,0,train
18543,3,train
5618,2,train
415,0,train
22816,2,train
20460,1,train
27276,4,train
17150,4,train
18083,4,train
22122,1,train
22277,1,train
6258,1,train
19962,4,train
3217,2,train
51,2,train
22391,2,train
7482,3,train
9807,2,train
502,1,train
11308,3,train
10911,2,train
22983,2,train
29121,1,train
7367,4,train
22782,3,train
13670,0,train
7527,0,train
18030,4,train
15649,0,train
28865,2,train
14131,4,train
8578,3,train
6076,0,train
18157,2,train
2976,1,train
5174,3,train
23509,2,train
18220,1,train
7975,4,train
23343,1,train
1886,4,train
8927,4,train
27165,0,train
11587,2,train
9023,4,train
1894,3,train
15839,1,train
1048,0,train
21802,4,train
23333,4,train
6623,2,train
4689,0,train
24384,1,train
18717,0,train
2355,2,train
2292,4,train
15555,0,train
11551,2,train
24659,2,train
8634,4,train
21928,0,train
5560,2,train
18890,4,train
21113,1,train
27284,3,train
29537,1,train
873,3,train
3782,4,train
29561,0,train
7566,2,train
4782,4,train
17470,2,train
3265,2,train
9042,2,train
10845,3,train
28108,4,train
20817,0,train
27003,0,train
9852,0,train
13341,3,train
27689,3,train
8279,1,train
9693,2,train
4115,4,train
22211,1,train
17564,1,train
24734,3,train
4223,0,train
2219,2,train
