index,label,set
4036,0,train
22777,4,train
27266,2,train
22452,1,train
22325,2,train
28400,1,train
9638,2,train
19221,1,train
2024,1,train
2186,1,train
18847,4,train
13404,3,train
21433,2,train
137,2,train
17735,1,train
9069,0,train
3051,4,train
14400,0,train
23909,2,train
3311,3,train
17371,0,train
4085,4,train
14335,2,train
14914,1,train
22047,4,train
21914,4,train
660,2,train
4378,1,train
19505,1,train
7419,3,train
10755,4,train
19401,0,train
1308,4,train
28529,0,train
18587,0,train
2662,2,train
28618,4,train
21229,3,train
58,1,train
20762,3,train
25319,1,train
19519,3,train
19766,2,train
1383,0,train
28628,1,train
28784,4,train
559,1,train
26690,1,train
6311,2,train
12933,0,train
28163,4,train
9685,0,train
10264,4,train
25290,1,train
5437,1,train
18834,2,train
3795,4,train
21880,2,train
26366,0,train
1670,4,train
3454,1,train
15360,3,train
25835,1,train
5622,1,train
8585,0,train
11820,4,train
2016,0,train
5404,4,train
12622,2,train
17420,4,train
26807,0,train
22565,2,train
3194,2,train
27231,2,train
1443,3,train
22993,0,train
24258,4,train
5074,4,train
23380,0,train
13350,3,train
9685,0,train
13050,3,train
9007,4,train
27969,3,train
28585,3,train
19417,4,train
20854,0,train
13186,4,train
22721,1,train
22188,3,train
3157,1,train
13970,4,train
25025,4,train
1937,1,train
14596,1,train
12780,3,train
29680,1,train
8590,2,train
19737,4,train
418,1,train
27797,0,train
11404,1,train
1822,1,train
11188,4,train
25624,0,train
2201,4,train
21440,3,train
16145,0,train
24878,3,train
22163,0,train
8947,0,train
23161,1,train
17127,4,train
3892,4,train
1842,1,train
13962,3,train
27627,0,train
716,3,train
27546,4,train
12722,0,train
18182,0,train
17520,2,train
22179,3,train
26906,3,train
12136,4,train
1891,4,train
27309,1,train
17367,2,train
3407,2,train
29011,0,train
3437,2,train
9301,1,train
2379,3,train
15932,3,train
8534,2,train
15199,2,train
4852,3,train
17326,4,train
22900,2,train
4427,1,train
13278,1,train
29086,2,train
17935,1,train
28165,0,train
7632,1,train
22775,4,train
21193,1,train
17813,3,train
27402,2,train
18854,4,train
458,2,train
11559,3,train
22580,3,train
14155,4,train
8632,2,train
28814,2,train
15689,0,train
24552,3,train
2701,2,train
29324,1,train
17691,1,train
14535,3,train
28159,0,train
14749,3,train
15051,0,train
8233,3,train
16996,3,train
26570,1,train
20474,1,train
19667,1,train
9407,2,train
13578,4,train
23911,3,train
11971,4,train
7080,4,train
23230,3,train
13923,0,train
13564,2,train
16614,0,train
8861,1,train
27854,4,train
4391,0,train
4581,0,train
24650,3,train
7083,1,train
22106,4,train
19789,2,train
20772,4,train
20436,2,train
3261,0,train
9274,0,train
27473,3,train
9223,1,train
884,1,train
8199,2,train
7068,3,train
1906,4,train
15015,2,train
3102,3,train
9471,0,train
16966,1,train
16811,4,train
14293,0,train
12894,0,train
23494,2,train
17059,3,train
25627,3,train
6180,1,train
23225,0,train
13151,1,train
22195,0,train
20934,3,train
18807,2,train
1224,2,train
29881,1,train
10122,4,train
21782,4,train
1399,0,train
7888,1,train
20962,0,train
1147,3,train
26051,3,train
17478,2,train
27619,4,train
15970,2,train
24030,0,train
14080,4,train
18324,2,train
16350,4,train
15311,0,train
8861,1,train
22005,1,train
29471,2,train
19914,4,train
3198,2,train
11464,0,train
15654,4,train
7534,0,train
14329,4,train
15363,1,train
5241,1,train
13403,0,train
25636,0,train
17882,1,train
9497,4,train
6405,2,train
2173,0,train
12167,0,train
20413,1,train
9329,0,train
18726,4,train
13099,3,train
20769,4,train
